Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2
-0.902402,-0.076715,0.424011,-11.2804,-0.959627,5.29912
-0.918355,-0.102526,0.382246,-11.4791,-1.28105,4.77906
-0.945757,-0.251185,0.206033,-11.821,-3.1485,2.56932
-0.941157,-0.228377,0.249133,-11.7639,-2.85966,3.11177
-0.956552,-0.203462,0.208834,-11.9568,-2.54759,2.60682
-0.993941,-0.101183,0.0429385,-12.4242,-1.26555,0.537167
-0.992085,0.125569,0,-12.4005,1.5737,-9.63613e-17
-0.99711,0.0759738,0,-12.4637,0.951901,-5.82871e-17
-0.993941,0.101184,0.0429384,-12.4242,1.26555,0.537167
-0.897772,0.127376,0.42164,-11.2217,1.59327,5.27102
-0.874976,0.151745,0.459772,-10.9375,1.89714,5.74651
-0.890862,0.177433,0.418191,-11.1356,2.21772,5.22779
-0.912447,0.153268,0.379407,-11.405,1.9187,4.7429
-0.976505,1.71437e-07,0.215497,-12.2064,1.64902e-16,2.69305
-0.96578,0.0258292,0.258073,-12.0722,0.321429,3.22634
-0.97526,0.0516501,0.214944,-12.1912,0.646587,2.68459
-0.987741,0.150236,0.0423888,-12.3456,1.88592,0.527797
-0.937899,0.346909,1.74123e-06,-11.7269,4.32786,-2.65005e-16
-0.952194,0.305493,-3.10547e-10,-11.9034,3.81567,-2.33642e-16
-0.944004,0.327459,0.0403273,-11.8006,4.09222,0.500049
-0.945757,0.251188,0.20603,-11.821,3.1485,2.56932
-0.929375,0.27542,0.245774,-11.6171,3.44877,3.06566
-0.933081,0.296404,0.203729,-11.662,3.70996,2.54616
-0.928894,0.368158,0.0401942,-11.6133,4.5963,0.505056
-0.922012,0.387161,2.00224e-06,-11.5259,4.83782,-2.96231e-16
-0.928894,0.368157,-0.0401943,-11.6133,4.59631,-0.505056
-0.651576,0.116373,-0.749604,-8.14986,1.45987,-9.36475
-0.626274,0.0913325,-0.774235,-7.82965,1.14277,-9.67681
-0.657798,0.0704692,-0.749891,-8.22755,0.881961,-9.36907
-0.682655,0.0953867,-0.724489,-8.53234,1.19591,-9.05644
-0.763819,0.2438,-0.597613,-9.54595,3.04512,-7.47342
-0.743259,0.21774,-0.632578,-9.29186,2.72307,-7.90545
-0.773879,0.195774,-0.602315,-9.66895,2.44506,-7.53546
-0.794336,0.221766,-0.565553,-9.92886,2.77194,-7.06992
-0.841405,0.369358,-0.394478,-10.5185,4.61882,-4.92711
-0.830158,0.346165,-0.437043,-10.3775,4.32744,-5.46175
-0.856847,0.323015,-0.401839,-10.711,4.03746,-5.02225
-0.866719,0.346078,-0.359205,-10.8345,4.33097,-4.48397
-0.865979,0.463267,-0.18832,-10.8246,5.78774,-2.36212
-0.864748,0.44701,-0.228894,-10.8091,5.58617,-2.86475
-0.885021,0.422907,-0.194649,-11.0615,5.28814,-2.43509
-0.944005,0.327457,-0.0403274,-11.8006,4.09222,-0.500049
-0.984895,0.17315,-8.86804e-07,-12.3115,2.16276,-1.32431e-16
-0.987741,0.150237,-0.0423881,-12.3456,1.88592,-0.527797
-0.790554,0,-0.612392,-9.8751,-4.69267e-16,-7.66371
-0.765124,-0.0246549,-0.643411,-9.56142,-0.311105,-8.04564
-0.789696,-0.0493212,-0.611512,-9.86555,-0.614671,-7.65135
-0.815415,-0.0249003,-0.578341,-10.1894,-0.312075,-7.23386
-0.897773,0.127376,-0.421639,-11.2217,1.59327,-5.27102
-0.880521,0.101624,-0.462986,-11.0054,1.2721,-5.78911
-0.902402,0.0767148,-0.424011,-11.2804,0.959627,-5.29912
-0.918355,0.102528,-0.382246,-11.4791,1.28105,-4.77906
-0.945757,0.251186,-0.20603,-11.821,3.1485,-2.56932
-0.941157,0.228377,-0.249133,-11.7639,2.85966,-3.11179
-0.956553,0.203461,-0.208831,-11.9568,2.54759,-2.60682
-0.993941,0.101183,-0.0429379,-12.4242,1.26555,-0.537167
-0.99711,-0.0759735,0,-12.4637,-0.951901,5.82871e-17
-0.993941,-0.101184,-0.0429385,-12.4242,-1.26555,-0.537167
-0.897772,-0.127376,-0.42164,-11.2217,-1.59327,-5.27102
-0.874976,-0.151745,-0.459772,-10.9375,-1.89714,-5.74651
-0.890862,-0.177433,-0.418191,-11.1356,-2.21772,-5.22779
-0.912446,-0.153269,-0.379409,-11.405,-1.9187,-4.7429
-0.976505,3.10575e-10,-0.215497,-12.2064,-1.64902e-16,-2.69305
-0.96578,-0.0258283,-0.258073,-12.0722,-0.321427,-3.22634
-0.97526,-0.0516502,-0.214944,-12.1912,-0.6466,-2.68459
-0.987741,-0.150238,-0.0423887,-12.3456,-1.88592,-0.527797
-0.952194,-0.305495,-1.55274e-10,-11.9034,-3.81567,2.33642e-16
-0.944004,-0.327459,-0.0403273,-11.8006,-4.09222,-0.500049
-0.945758,-0.251188,-0.206026,-11.821,-3.1485,-2.56932
-0.929375,-0.275421,-0.245774,-11.6171,-3.44879,-3.06566
-0.933081,-0.296405,-0.203725,-11.662,-3.70996,-2.54616
-0.928894,-0.368158,-0.0401942,-11.6133,-4.5963,-0.505056
-0.948323,-0.271753,-0.163808,-11.8543,-3.39885,-2.04279
-0.885021,-0.422907,-0.194649,-11.0615,-5.28814,-2.43509
-0.865978,-0.463268,-0.188322,-10.8246,-5.78774,-2.36212
-0.885322,-0.438681,-0.154158,-11.0682,-5.47826,-1.9321
-0.90346,-0.398436,-0.15814,-11.2926,-4.98184,-1.9771
-0.902602,-0.381903,-0.198645,-11.2808,-4.777,-2.48489
-0.919992,-0.357578,-0.160478,-11.4992,-4.47146,-2.00581
-0.918662,-0.339796,-0.20149,-11.4815,-4.2519,-2.51936
-0.934996,-0.315392,-0.162206,-11.687,-3.94451,-2.02619
-0.948964,-0.290803,-0.122071,-11.8623,-3.63571,-1.52235
-0.902459,-0.414372,-0.117747,-11.2826,-5.17431,-1.47654
-0.919572,-0.37416,-0.119965,-11.494,-4.67881,-1.49866
-0.935041,-0.333228,-0.121069,-11.6877,-4.16645,-1.51231
-0.947564,-0.309137,-0.0809679,-11.8449,-3.86414,-1.00783
-0.917043,-0.390756,-0.0796421,-11.465,-4.87911,-0.998911
-0.93312,-0.350433,-0.0805269,-11.6639,-4.381,-1.00495
-0.866719,-0.346078,-0.359205,-10.8345,-4.33097,-4.48397
-0.841405,-0.369356,-0.394478,-10.5185,-4.61882,-4.92711
-0.850304,-0.390939,-0.352351,-10.6285,-4.88584,-4.40602
-0.864747,-0.447012,-0.228894,-10.8091,-5.58617,-2.86475
-0.883204,-0.405768,-0.235166,-11.0401,-5.07217,-2.93914
-0.861817,-0.429639,-0.269596,-10.7723,-5.36899,-3.37372
-0.879713,-0.387206,-0.275999,-10.9962,-4.8411,-3.44926
-0.857027,-0.410959,-0.310833,-10.7126,-5.13571,-3.88785
-0.874261,-0.367424,-0.317282,-10.9281,-4.5944,-3.96459
-0.889872,-0.322703,-0.322475,-11.1232,-4.03977,-4.02545
-0.900237,-0.363591,-0.239529,-11.2528,-4.54647,-2.99249
-0.896087,-0.343896,-0.280648,-11.2007,-4.30111,-3.50629
-0.910756,-0.299166,-0.284645,-11.3843,-3.74572,-3.55191
-0.915683,-0.320275,-0.242792,-11.4456,-4.00647,-3.03241
-0.959875,-0.226048,-0.16596,-11.997,-2.83411,-2.07109
-0.961162,-0.246741,-0.123635,-12.014,-3.08686,-1.54444
-0.97158,-0.200755,-0.12542,-12.1436,-2.51726,-1.56422
-0.971524,-0.221912,-0.0830466,-12.1438,-2.77511,-1.03719
-0.980889,-0.175424,-0.0841657,-12.26,-2.20049,-1.04943
-0.979465,-0.19723,-0.0418211,-12.2431,-2.46675,-0.521993
-0.97574,-0.218931,-1.55278e-10,-12.1976,-2.73289,1.67341e-16
-0.960419,-0.26624,-0.0819299,-12.0048,-3.32956,-1.02347
-0.969346,-0.2422,-0.0413283,-12.1167,-3.02804,-0.515677
-0.964804,-0.26297,1.55275e-10,-12.0609,-3.28391,2.01081e-16
-0.957507,-0.285516,-0.0407495,-11.9686,-3.56986,-0.50836
-0.984648,-0.0257057,-0.172647,-12.3081,-0.320599,-2.15815
-0.956553,-0.203461,-0.208831,-11.9568,-2.54759,-2.60684
-0.96956,-0.177977,-0.168158,-12.1192,-2.22794,-2.10012
-0.965208,-0.153867,-0.21142,-12.0652,-1.92657,-2.63982
-0.977054,-0.12808,-0.17018,-12.2132,-1.60287,-2.12549
-0.971484,-0.103127,-0.213505,-12.1439,-1.29055,-2.66641
-0.982123,-0.0771441,-0.171704,-12.2766,-0.964835,-2.14562
-0.990257,-0.0511792,-0.129509,-12.3782,-0.639275,-1.6191
-0.980138,-0.152307,-0.127015,-12.2516,-1.90646,-1.58574
-0.986444,-0.102123,-0.128452,-12.3305,-1.27841,-1.60466
-0.993352,-0.0763151,-0.0861886,-12.4168,-0.954442,-1.07774
-0.988284,-0.126631,-0.085205,-12.3533,-1.58521,-1.06456
-0.918354,-0.102527,-0.382249,-11.4791,-1.28106,-4.77906
-0.941157,-0.228375,-0.249136,-11.7639,-2.85966,-3.11179
-0.950868,-0.179275,-0.25241,-11.8858,-2.2434,-3.15349
-0.934143,-0.204121,-0.292765,-11.6762,-2.55599,-3.65824
-0.94261,-0.154154,-0.296181,-11.7828,-1.9281,-3.70117
-0.924587,-0.178983,-0.33631,-11.5566,-2.24079,-4.20391
-0.931778,-0.128421,-0.339556,-11.647,-1.60621,-4.24464
-0.936623,-0.0771904,-0.34173,-11.7075,-0.963806,-4.27252
-0.958309,-0.128761,-0.255078,-11.9789,-1.61081,-3.18779
-0.948756,-0.103033,-0.298742,-11.8596,-1.28885,-3.73342
-0.95245,-0.0515934,-0.300295,-11.9057,-0.64319,-3.75376
-0.963288,-0.0774487,-0.257055,-12.0413,-0.968269,-3.21239
-0.856847,-0.323015,-0.401839,-10.711,-4.03746,-5.02225
-0.923458,-0.252618,-0.288807,-11.5432,-3.15999,-3.6082
-0.903503,-0.276341,-0.327594,-11.2937,-3.45629,-4.0934
-0.88129,-0.29975,-0.365345,-11.0162,-3.74874,-4.56522
-0.870328,-0.275383,-0.408281,-10.8792,-3.44231,-5.10321
-0.915107,-0.228328,-0.332335,-11.4388,-2.85599,-4.15305
-0.893823,-0.252019,-0.370901,-11.1729,-3.15134,-4.63512
-0.881689,-0.22686,-0.413713,-11.0213,-2.83481,-5.17159
-0.904242,-0.203158,-0.375598,-11.303,-2.54025,-4.6947
-0.794334,-0.22177,-0.565555,-9.92886,-2.77194,-7.06992
-0.763822,-0.243803,-0.597609,-9.54595,-3.04512,-7.47342
-0.783179,-0.270123,-0.560057,-9.78919,-3.37555,-7.00195
-0.830157,-0.346166,-0.437045,-10.3775,-4.32744,-5.46175
-0.844566,-0.298711,-0.444387,-10.5574,-3.73456,-5.5538
-0.816609,-0.321635,-0.479271,-10.2079,-4.02084,-5.99009
-0.829956,-0.27362,-0.486112,-10.3745,-3.42,-6.07639
-0.800902,-0.296211,-0.520399,-10.0109,-3.70207,-6.50585
-0.813161,-0.247874,-0.526619,-10.164,-3.09797,-6.58381
-0.823146,-0.199021,-0.53181,-10.2893,-2.48787,-6.64752
-0.856898,-0.250421,-0.450573,-10.7116,-3.13019,-5.63144
-0.841148,-0.224917,-0.491816,-10.5143,-2.81094,-6.14796
-0.850045,-0.175651,-0.496558,-10.6262,-2.19555,-6.20595
-0.867074,-0.201392,-0.455658,-10.8386,-2.51701,-5.69557
-0.984648,0.0257058,-0.172647,-12.3081,0.320599,-2.15815
-0.991534,1.7299e-07,-0.129849,-12.3942,-9.9377e-17,-1.62295
-0.990257,0.0511793,-0.129509,-12.3782,0.639262,-1.6191
-0.995915,0.0255341,-0.0866118,-12.4489,0.319231,-1.08324
-0.993352,0.0763148,-0.086189,-12.4168,0.954442,-1.07774
-0.99777,0.0508112,-0.0432721,-12.472,0.636585,-0.541142
-0.999676,0.0254405,0,-12.4959,0.318764,-1.95187e-17
-0.995915,-0.0255339,-0.0866119,-12.4489,-0.319231,-1.08324
-0.99906,2.94734e-07,-0.0433476,-12.4882,-3.32329e-17,-0.542734
-0.999676,-0.0254403,-6.21145e-10,-12.4959,-0.318764,1.95187e-17
-0.99777,-0.0508112,-0.0432725,-12.472,-0.636585,-0.541155
-0.959875,0.226046,-0.165962,-11.997,2.83411,-2.07109
-0.97526,0.0516502,-0.214944,-12.1912,0.6466,-2.68459
-0.982123,0.077144,-0.171703,-12.2766,0.964835,-2.14562
-0.971484,0.103127,-0.213504,-12.1439,1.29055,-2.66641
-0.977054,0.12808,-0.170179,-12.2132,1.60287,-2.12549
-0.965208,0.15387,-0.211419,-12.0652,1.92657,-2.63982
-0.96956,0.177978,-0.168159,-12.1192,2.22794,-2.10012
-0.97158,0.200755,-0.125421,-12.1436,2.51726,-1.56422
-0.986444,0.102122,-0.128453,-12.3305,1.2784,-1.60466
-0.980138,0.152307,-0.127015,-12.2516,1.90646,-1.58574
-0.980889,0.175422,-0.0841658,-12.26,2.20049,-1.04943
-0.988284,0.126631,-0.0852055,-12.3533,1.58521,-1.06456
-0.912447,0.153267,-0.379407,-11.405,1.9187,-4.7429
-0.96578,0.0258283,-0.258072,-12.0722,0.321427,-3.22634
-0.963288,0.0774482,-0.257055,-12.0413,0.968269,-3.21239
-0.95245,0.0515934,-0.300295,-11.9057,0.64319,-3.75376
-0.948755,0.103035,-0.298745,-11.8596,1.28885,-3.73342
-0.936623,0.0771936,-0.34173,-11.7075,0.963806,-4.27252
-0.931778,0.128421,-0.339556,-11.647,1.60622,-4.24462
-0.924587,0.178983,-0.33631,-11.5566,2.24079,-4.20391
-0.958309,0.128761,-0.255078,-11.9789,1.61082,-3.18779
-0.942609,0.154153,-0.296183,-11.7828,1.9281,-3.70117
-0.934142,0.204122,-0.292767,-11.6762,2.55599,-3.65824
-0.950868,0.179277,-0.252408,-11.8858,2.2434,-3.15349
-0.902402,-0.0767146,-0.424012,-11.2804,-0.959627,-5.29912
-0.953683,3.10578e-10,-0.300814,-11.9213,-2.30197e-16,-3.7594
-0.939055,-0.0257656,-0.342801,-11.7383,-0.321827,-4.28472
-0.921942,-0.0513663,-0.383906,-11.5242,-0.64245,-4.79892
-0.904767,-0.0256442,-0.425135,-11.31,-0.320616,-5.31322
-0.939055,0.0257656,-0.342801,-11.7383,0.321827,-4.28472
-0.923146,0,-0.38445,-11.5394,-2.94249e-16,-4.80545
-0.904767,0.0256442,-0.425135,-11.31,0.320616,-5.31322
-0.921942,0.0513667,-0.383906,-11.5242,0.64245,-4.79892
-0.815415,0.0249003,-0.578341,-10.1894,0.312075,-7.23386
-0.880521,-0.101623,-0.462986,-11.0054,-1.2721,-5.78911
-0.883916,-0.0510008,-0.464856,-11.0486,-0.637961,-5.81131
-0.860828,-0.075892,-0.503205,-10.759,-0.950231,-6.29207
-0.863024,-0.0253844,-0.504526,-10.7872,-0.31729,-6.30754
-0.839038,-0.0502671,-0.541746,-10.4855,-0.629416,-6.7755
-0.840087,0,-0.542452,-10.4993,-4.15361e-16,-6.78336
-0.839038,0.0502671,-0.541746,-10.4855,0.629416,-6.7755
-0.885075,3.10579e-10,-0.465448,-11.0631,-3.563e-16,-5.81882
-0.863024,0.0253844,-0.504525,-10.7872,0.31729,-6.30754
-0.860828,0.0758926,-0.503205,-10.759,0.950231,-6.29207
-0.883916,0.0510008,-0.464856,-11.0486,0.637961,-5.81131
-0.773879,-0.195774,-0.602315,-9.66895,-2.44506,-7.53546
-0.856543,-0.126006,-0.500456,-10.7066,-1.57542,-6.25585
-0.830707,-0.149859,-0.53616,-10.3828,-1.87292,-6.70362
-0.803034,-0.173141,-0.570227,-10.0364,-2.16354,-7.13015
-0.781442,-0.147312,-0.60634,-9.76324,-1.83929,-7.58592
-0.835966,-0.100242,-0.539549,-10.4481,-1.25311,-6.74656
-0.809388,-0.12401,-0.574032,-10.1155,-1.54982,-7.17812
-0.78671,-0.0984103,-0.609429,-9.8286,-1.22846,-7.62494
-0.813475,-0.07457,-0.576799,-10.1662,-0.932047,-7.21309
-0.682655,-0.0953795,-0.724489,-8.53234,-1.19591,-9.05644
-0.651572,-0.11637,-0.749608,-8.14986,-1.45987,-9.36475
-0.675909,-0.14147,-0.723279,-8.45094,-1.7705,-9.03864
-0.743261,-0.217743,-0.632576,-9.29186,-2.72307,-7.90545
-0.752372,-0.170241,-0.636361,-9.40357,-2.12764,-7.95587
-0.721769,-0.192091,-0.664944,-9.02356,-2.40282,-8.30975
-0.730048,-0.145051,-0.667825,-9.12475,-1.81306,-8.34875
-0.699276,-0.166651,-0.695155,-8.74271,-2.08507,-8.68721
-0.706753,-0.120173,-0.697179,-8.83384,-1.5023,-8.7153
-0.711534,-0.0727552,-0.698875,-8.8926,-0.912866,-8.73719
-0.758961,-0.122109,-0.639584,-9.48561,-1.52599,-7.99652
-0.735701,-0.0973658,-0.670272,-9.19497,-1.21692,-8.37982
-0.738939,-0.0490554,-0.671985,-9.23447,-0.616192,-8.40207
-0.763177,-0.073602,-0.641984,-9.53786,-0.919619,-8.02705
-0.948323,0.271754,-0.163807,-11.8543,3.39886,-2.04279
-0.961162,0.246742,-0.123635,-12.014,3.08686,-1.54444
-0.948964,0.290804,-0.12207,-11.8623,3.63571,-1.52234
-0.960418,0.266242,-0.0819302,-12.0048,3.32956,-1.02347
-0.947564,0.309137,-0.0809689,-11.8449,3.86414,-1.00783
-0.957508,0.285515,-0.0407482,-11.9686,3.56986,-0.50836
-0.964804,0.262969,1.87883e-08,-12.0609,3.2839,-2.01081e-16
-0.971524,0.221912,-0.0830467,-12.1438,2.77512,-1.03719
-0.969346,0.242201,-0.041326,-12.1167,3.02804,-0.515679
-0.97574,0.218933,-9.8446e-07,-12.1976,2.73289,-1.67341e-16
-0.979465,0.197229,-0.0418201,-12.2431,2.46675,-0.521993
-0.885322,0.438681,-0.154158,-11.0682,5.47826,-1.9321
-0.933081,0.296404,-0.203729,-11.662,3.70996,-2.54616
-0.934996,0.315393,-0.162204,-11.687,3.94451,-2.02619
-0.918662,0.339796,-0.20149,-11.4815,4.2519,-2.51936
-0.919992,0.357578,-0.160476,-11.4992,4.47146,-2.00581
-0.902602,0.381903,-0.198645,-11.2808,4.777,-2.48489
-0.903461,0.398436,-0.158139,-11.2926,4.98184,-1.9771
-0.902459,0.414371,-0.117747,-11.2826,5.17431,-1.47654
-0.935041,0.333228,-0.121069,-11.6877,4.16645,-1.5123
-0.919572,0.37416,-0.119965,-11.494,4.67881,-1.49865
-0.917042,0.390756,-0.0796448,-11.465,4.87911,-0.998911
-0.93312,0.350432,-0.0805298,-11.6639,4.381,-1.00495
-0.850303,0.390939,-0.352352,-10.6285,4.88584,-4.40602
-0.929375,0.27542,-0.245774,-11.6171,3.44877,-3.06566
-0.915684,0.320271,-0.242793,-11.4456,4.00647,-3.03241
-0.910757,0.299164,-0.284643,-11.3843,3.74572,-3.55191
-0.896088,0.343894,-0.280648,-11.2007,4.30111,-3.50629
-0.889872,0.322703,-0.322475,-11.1232,4.03977,-4.02545
-0.874261,0.367423,-0.317283,-10.9281,4.5944,-3.96459
-0.857026,0.41096,-0.310834,-10.7126,5.13571,-3.88785
-0.900238,0.363591,-0.239528,-11.2528,4.54647,-2.99249
-0.879713,0.387206,-0.275999,-10.9962,4.8411,-3.44927
-0.861816,0.429641,-0.269596,-10.7723,5.36899,-3.37372
-0.883204,0.405769,-0.235165,-11.0401,5.07217,-2.93914
-0.890862,0.177433,-0.418191,-11.1356,2.21772,-5.22779
-0.923458,0.252618,-0.288807,-11.5432,3.15999,-3.6082
-0.915107,0.228327,-0.332335,-11.4388,2.85597,-4.15305
-0.904243,0.203159,-0.375596,-11.303,2.54025,-4.6947
-0.881688,0.226861,-0.413715,-11.0213,2.83481,-5.17159
-0.903504,0.276338,-0.327594,-11.2937,3.45629,-4.0934
-0.893824,0.252017,-0.370899,-11.1729,3.15134,-4.63512
-0.870327,0.275382,-0.408283,-10.8792,3.44231,-5.10321
-0.88129,0.29975,-0.365345,-11.0162,3.74874,-4.56522
-0.783181,0.270121,-0.560055,-9.7892,3.37554,-7.00196
-0.874975,0.151745,-0.459773,-10.9375,1.89714,-5.74651
-0.867073,0.201393,-0.455659,-10.8386,2.51701,-5.69557
-0.850046,0.17565,-0.496558,-10.6262,2.19556,-6.20594
-0.841148,0.224918,-0.491815,-10.5143,2.81094,-6.14796
-0.823147,0.199022,-0.531808,-10.2893,2.48787,-6.64752
-0.813164,0.247871,-0.526615,-10.164,3.09797,-6.5838
-0.800904,0.296211,-0.520395,-10.0109,3.70207,-6.50585
-0.856898,0.250421,-0.450573,-10.7116,3.13017,-5.63144
-0.829957,0.273618,-0.486112,-10.3745,3.42,-6.07639
-0.81661,0.321632,-0.479272,-10.2079,4.02084,-5.99009
-0.844567,0.298708,-0.444387,-10.5574,3.73456,-5.5538
-0.789696,0.0493212,-0.611512,-9.86555,0.614671,-7.65135
-0.856543,0.126008,-0.500456,-10.7066,1.57541,-6.25585
-0.835966,0.100242,-0.539548,-10.4481,1.25311,-6.74656
-0.813475,0.07457,-0.576799,-10.1662,0.932047,-7.21309
-0.78671,0.0984103,-0.609429,-9.8286,1.22846,-7.62494
-0.830708,0.14986,-0.536159,-10.3828,1.87292,-6.70362
-0.809388,0.12401,-0.574032,-10.1155,1.54982,-7.17812
-0.781442,0.147312,-0.60634,-9.76324,1.83929,-7.58592
-0.803034,0.173141,-0.570227,-10.0364,2.16354,-7.13015
-0.67591,0.14147,-0.723279,-8.45092,1.77051,-9.03864
-0.765124,0.0246549,-0.643411,-9.56142,0.311105,-8.04564
-0.763182,0.073598,-0.641978,-9.53786,0.919619,-8.02705
-0.738939,0.0490473,-0.671985,-9.23447,0.616192,-8.40207
-0.735701,0.0973618,-0.670272,-9.19499,1.21692,-8.37982
-0.711529,0.0727508,-0.698881,-8.8926,0.912866,-8.73719
-0.70674,0.120178,-0.697191,-8.83385,1.5023,-8.71529
-0.699272,0.166651,-0.695159,-8.74271,2.08507,-8.68721
-0.758968,0.122111,-0.639575,-9.48561,1.52599,-7.99652
-0.730047,0.145063,-0.667824,-9.12476,1.81306,-8.34875
-0.721769,0.192094,-0.664944,-9.02355,2.40282,-8.30975
-0.752371,0.170245,-0.63636,-9.40357,2.12764,-7.95587
-0.657795,-0.070467,-0.749893,-8.22755,-0.881961,-9.36907
-0.740093,0,-0.672504,-9.24914,-5.14873e-16,-8.40852
-0.714053,-0.024387,-0.699667,-8.92424,-0.305015,-8.74729
-0.686845,-0.0480126,-0.725216,-8.58497,-0.600818,-9.06571
-0.660966,-0.0235842,-0.750045,-8.26711,-0.295185,-9.37111
-0.714053,0.024387,-0.699667,-8.92424,0.305015,-8.74729
-0.688255,1.95644e-08,-0.725469,-8.60236,-5.55325e-16,-9.06915
-0.660969,0.0235825,-0.750042,-8.26712,0.295185,-9.3711
-0.686845,0.0480126,-0.725216,-8.58497,0.600818,-9.06571
-0.548523,0.019676,-0.835904,-6.86266,0.251866,-10.4446
-0.626274,-0.0913293,-0.774235,-7.82964,-1.14277,-9.67682
-0.631623,-0.0459314,-0.773913,-7.89564,-0.574919,-9.67359
-0.600042,-0.0663579,-0.797212,-7.50231,-0.8309,-9.96367
-0.604267,-0.0221935,-0.796473,-7.55457,-0.277565,-9.95496
-0.573839,-0.042247,-0.817878,-7.17025,-0.525669,-10.2255
-0.576611,1.71659e-06,-0.817019,-7.19985,-6.25684e-16,-10.2182
-0.573836,0.0422454,-0.81788,-7.17025,0.525669,-10.2255
-0.633458,-3.73925e-06,-0.773777,-7.91839,-5.92245e-16,-9.67209
-0.604264,0.0221914,-0.796475,-7.55457,0.277565,-9.95496
-0.600039,0.0663602,-0.797214,-7.50231,0.8309,-9.96367
-0.631624,0.0459319,-0.773913,-7.89565,0.574919,-9.67359
-0.865575,0.478482,-0.147766,-10.8196,5.9806,-1.84905
-0.883772,0.453867,-0.11381,-11.0468,5.67366,-1.42364
-0.863553,0.49269,-0.107396,-10.7946,6.15789,-1.34442
-0.88028,0.468653,-0.0739749,-11.0035,5.85802,-0.925595
-0.860127,0.505481,-0.0683452,-10.7512,6.31971,-0.850545
-0.875034,0.482733,-0.0358298,-10.9339,6.04184,-0.442321
-0.886258,0.463192,1.55265e-10,-11.076,5.79405,-3.54783e-16
-0.899354,0.430275,-0.0776245,-11.2421,5.37796,-0.970357
-0.893953,0.446542,-0.0380617,-11.175,5.58045,-0.47648
-0.904523,0.426425,1.12415e-07,-11.3081,5.32699,-3.26184e-16
-0.912125,0.407999,-0.0395488,-11.4022,5.09875,-0.493407
-0.948323,0.271754,0.163808,-11.8543,3.39886,2.04279
-0.885021,0.422907,0.194649,-11.0615,5.28814,2.43509
-0.885322,0.438681,0.154158,-11.0682,5.47826,1.9321
-0.903461,0.398436,0.158139,-11.2926,4.98184,1.9771
-0.902602,0.381903,0.198645,-11.2808,4.777,2.48489
-0.919992,0.357578,0.160476,-11.4992,4.47146,2.00581
-0.918662,0.339796,0.20149,-11.4815,4.2519,2.51936
-0.934995,0.315394,0.162205,-11.687,3.94451,2.02619
-0.948964,0.290804,0.12207,-11.8623,3.63571,1.52235
-0.902459,0.414371,0.117747,-11.2826,5.17431,1.47654
-0.919572,0.37416,0.119965,-11.494,4.67881,1.49865
-0.935041,0.333229,0.121069,-11.6877,4.16645,1.5123
-0.947564,0.309138,0.0809684,-11.8449,3.86414,1.00783
-0.917043,0.390755,0.0796426,-11.465,4.87911,0.998911
-0.93312,0.350433,0.0805279,-11.6639,4.381,1.00495
-0.866719,0.346078,0.359205,-10.8345,4.33097,4.48397
-0.850304,0.390939,0.352351,-10.6285,4.88584,4.40602
-0.883204,0.405768,0.235166,-11.0401,5.07217,2.93914
-0.861817,0.429639,0.269596,-10.7723,5.36899,3.37372
-0.879713,0.387206,0.275999,-10.9962,4.8411,3.44926
-0.857027,0.410959,0.310833,-10.7126,5.13571,3.88785
-0.874261,0.367424,0.317282,-10.9281,4.5944,3.96459
-0.889872,0.322703,0.322475,-11.1232,4.03977,4.02545
-0.900237,0.363591,0.239529,-11.2528,4.54647,2.99249
-0.896087,0.343896,0.280648,-11.2007,4.30111,3.50629
-0.910757,0.299164,0.284643,-11.3843,3.74572,3.55191
-0.915684,0.320271,0.242793,-11.4456,4.00647,3.03241
-0.959875,0.226047,0.16596,-11.997,2.83411,2.07109
-0.961163,0.24674,0.123634,-12.014,3.08686,1.54444
-0.97158,0.200755,0.12542,-12.1436,2.51726,1.56422
-0.971523,0.221913,0.0830476,-12.1438,2.77511,1.03719
-0.980889,0.175422,0.0841667,-12.26,2.20049,1.04943
-0.979465,0.19723,0.0418211,-12.2431,2.46676,0.521993
-0.960419,0.26624,0.0819299,-12.0048,3.32956,1.02347
-0.969345,0.242202,0.041327,-12.1167,3.02804,0.515677
-0.957508,0.285515,0.0407482,-11.9686,3.56986,0.50836
-0.984648,0.0257055,0.172647,-12.3081,0.320586,2.15815
-0.956553,0.203461,0.208831,-11.9568,2.54759,2.60684
-0.96956,0.177977,0.168158,-12.1192,2.22794,2.10012
-0.965208,0.153866,0.21142,-12.0652,1.92657,2.63982
-0.977054,0.12808,0.17018,-12.2132,1.60287,2.12549
-0.971484,0.103127,0.213505,-12.1439,1.29054,2.66641
-0.982123,0.0771434,0.171705,-12.2766,0.964835,2.14562
-0.990257,0.0511787,0.129509,-12.3782,0.639262,1.6191
-0.980138,0.152307,0.127014,-12.2516,1.90646,1.58574
-0.986444,0.102123,0.128452,-12.3305,1.27841,1.60466
-0.993352,0.0763152,0.0861886,-12.4168,0.954442,1.07774
-0.988284,0.126631,0.085205,-12.3533,1.5852,1.06456
-0.918355,0.102528,0.382246,-11.4791,1.28106,4.77906
-0.941156,0.228378,0.249135,-11.7639,2.85966,3.11179
-0.950868,0.179275,0.25241,-11.8858,2.2434,3.15349
-0.934142,0.204122,0.292767,-11.6762,2.55599,3.65824
