"Points:0","Points:1","Points:2"
80548,77601,49806
80843,77521,50029
80751,77638,50409
80714,77867,50713
80524,78028,49196
80678,78294,49057
80875,77974,49200
80786,78160,50964
80500,78406,51105
80462,78619,48977
80720,78887,48938
80440,79076,48934
80646,79048,51431
80525,79473,48940
80832,79292,51535
80737,79808,48936
80624,79571,51610
80709,79905,51705
80577,80104,48951
38497,77890,49671
38285,77947,49354
80656,80259,51787
80296,80322,48977
80537,80479,48954
80827,80501,51870
80303,80768,51846
80491,80903,48957
80628,80802,51902
80744,81027,51967
80441,81070,51915
80598,81319,48935
80447,81457,51969
80519,81678,48937
80467,81974,48934
80527,81826,52025
80707,81914,48893
80697,82223,48878
91818,81874,54374
92113,81700,54498
92102,81419,54577
91769,81512,54461
80803,82564,48835
80486,82183,52044
80668,82424,52110
80329,82444,52016
80459,82746,52064
80226,83277,48928
80445,83506,48869
80572,83229,48854
80356,82914,48917
80130,83611,48931
80652,84848,52025
80492,85121,48786
80461,85439,48788
80563,85262,51957
80336,85483,51894
80432,85778,48795
80433,86166,48801
80255,86063,51848
80405,86466,48817
80570,85937,51891
80493,86287,51857
80537,86787,48800
80759,86506,51865
80436,86542,51840
80575,86796,51834
80731,87170,51820
80439,87060,51822
80324,87342,48874
80536,87155,48820
80634,87536,48822
80628,87534,51803
80460,87304,51815
80815,77579,49700
81048,77705,49409
81069,77518,49706
81229,77437,49976
81088,77523,50328
81031,77698,50597
81055,78284,49044
81261,77980,49159
81142,77907,50842
91710,81616,48610
64868,92681,55241
80873,78608,48970
80841,78433,51152
81100,78968,48919
80936,79620,51647
81073,79837,48904
81090,79902,51746
80919,80056,48917
80859,80355,48917
81220,80142,51836
80946,80197,51810
81188,80174,48878
80855,80684,48910
81151,80877,48852
80859,81054,48899
80984,80820,51974
80730,81271,52007
81003,81131,52045
80737,81565,52051
80812,81619,48886
81163,81548,48811
80736,82079,52104
80754,82789,52152
80662,83064,52131
80710,82873,48840
53942,90117,21170
80627,83489,52118
80767,83502,48788
50622,87995,22282
80645,83832,52110
80287,83677,52012
80647,84540,52057
80635,84205,52083
80631,85622,51931
80764,86179,51895
80915,86724,48700
80773,87002,48755
80794,87251,48767
80867,86849,51847
81000,87449,51808
62342,96725,34464
81625,78009,49114
81443,78298,49018
81579,77832,50863
81481,78124,51048
81253,78608,48956
81498,78865,48907
81422,78453,51228
81149,78282,51095
81404,78778,51379
81390,79133,48894
81418,79112,51523
81766,79627,22346
81919,79771,22595
81258,79593,48890
81166,79327,51576
81534,79409,51648
81292,79664,51700
81379,79874,48863
81522,79655,48855
81631,79720,51767
81519,80084,48829
81407,79953,51807
81476,80239,51911
81189,80439,51916
81500,80400,48812
81134,80526,48871
81374,80710,48818
81352,80763,52040
81431,81018,48785
81211,81002,52066
81307,81244,52140
81176,81178,48831
80923,81344,48876
81472,81380,48748
81621,81692,52292
81659,82771,52399
81598,86151,52039
91943,81143,54591
81344,87291,48634
81713,87444,51838
91702,81335,48634
81950,77732,50861
81884,78021,51052
81813,78273,48996
81755,78328,51211
81624,78550,48945
81862,78874,48875
81758,78655,51369
81673,79173,48867
81902,78891,51494
81659,78925,51474
81799,79480,48827
81972,79205,48825
81456,79393,48876
81796,79142,51582
81884,79488,51726
81745,79884,48804
81973,79777,51849
81745,80188,48780
81742,80039,51896
81777,80364,52015
81496,80527,52006
81721,80784,48736
48693,66665,53203
48900,66592,53196
81724,80755,52123
82021,80758,48665
81899,80452,48725
81676,81120,48718
81593,81159,52192
81431,80978,52113
81958,81035,48654
81885,81365,48641
81698,81619,48667
81695,82051,52355
81810,82744,48534
81923,82327,52434
81880,82904,52457
81935,82596,52455
81912,83183,48468
81841,83237,52454
81818,83564,52445
81825,83930,52430
81643,83855,48506
81832,84471,48420
81800,84257,52398
82100,84473,52443
81795,84650,52352
81748,85037,48426
82087,84808,52395
82082,85191,52329
81764,84977,52297
81704,85343,48436
81954,85556,52232
81781,85280,52248
81700,85623,48439
81895,85869,48395
81935,85964,52142
81679,85810,52123
81982,86315,52074
81835,86554,48448
81726,86545,51986
82091,86652,52016
81554,86815,48539
82104,86930,51958
81799,86872,51936
81609,87141,48555
81893,87334,48509
81923,87183,51894
82084,87446,51856
82203,77417,49557
82352,77278,49870
82080,77329,49840
82161,77289,50087
82279,77331,50405
82099,77479,50627
82460,77466,50710
91945,81166,48681
91707,81016,48675
82232,77678,49248
82240,77657,50863
82197,77889,51033
81979,77969,49097
82149,78285,48952
61245,97076,40881
82177,78210,51226
82266,78671,48852
81932,78544,48917
82025,78488,51335
82088,78713,51446
82175,79036,51598
82246,79051,48802
82183,79446,48767
82072,79297,51684
82158,79509,51781
82016,79753,48765
82054,80058,48728
82313,79770,51916
82312,79788,48703
82222,80336,48661
82219,80610,48631
82252,80954,48583
82438,80733,52279
82105,80825,52229
82101,80520,52139
81946,81090,52258
82175,81219,48574
82229,81498,48528
82151,81415,52370
82273,81088,52332
81786,81429,52289
81971,81691,48582
81525,81439,52229
81946,81707,52372
91794,80680,48741
82106,82041,52449
82179,82217,48467
82283,82426,52520
82128,82851,48426
82460,82757,48332
82117,82519,48458
82447,82718,52571
82196,82760,52521
82130,83485,48381
82312,83143,48349
81772,83545,48486
82401,82940,52570
82180,83094,52527
82500,83267,52594
82470,83670,52580
82137,83425,52519
82338,83987,52537
82118,83792,52503
82086,84521,48347
82056,84238,48365
82408,84294,52525
82109,84127,52479
81986,84818,48366
82356,84681,52468
81999,85155,48359
82342,84954,52423
82310,85487,52315
82264,85841,52229
82487,86052,52215
82224,86126,52157
82210,86425,48357
82376,86431,52106
82660,86618,52092
82392,86835,52009
82262,87195,51917
82287,87344,48431
82418,87048,48376
82443,87493,51860
82569,77484,49357
82627,77280,49659
82638,77210,49929
82473,77241,50156
82625,77282,50449
82617,77767,49110
61501,96659,34560
82770,77559,50905
82517,77741,50996
82370,78000,49029
82529,78338,48878
82455,77996,51162
82715,77988,51211
82559,78252,51321
82660,78611,48797
91929,80450,54686
91961,80206,54718
82684,78535,51476
82325,78504,51395
82607,79247,48712
82518,78901,48776
82449,78790,51542
82546,79123,51701
82507,79484,51842
82302,79280,51718
82416,80103,48642
82677,79871,48611
82510,80019,52061
82134,80135,52016
82528,79591,48682
82482,80430,48585
82450,80377,52173
82709,80194,48560
82687,80495,52264
82577,80773,48516
82496,81223,48482
82498,81381,52439
82730,81693,52536
82306,81731,52455
82861,81970,48288
82614,82045,48352
82762,82213,48292
82710,82507,52612
82546,83482,48260
82693,83024,48246
82302,83740,48317
82308,84038,48303
81962,83854,48410
82910,83155,52673
82723,83478,52635
82587,83839,48234
82331,84381,48286
82810,83765,52639
82631,83991,52593
82664,84188,48205
82291,84679,48290
82607,84540,48214
82275,85026,48291
82765,84304,52588
83006,84671,52577
82647,84558,52537
82547,84860,48227
82261,85324,48296
82722,85209,52441
82457,85199,52399
82618,84903,52480
82555,85196,48228
82217,85677,48313
81945,85490,48374
82654,85428,52385
82534,85509,48240
82221,86071,48330
82896,85671,52364
82576,85733,52304
82531,85882,48256
81960,86235,48397
82821,85963,52282
83059,86146,52260
82768,86309,52186
82568,86240,48274
82485,86653,48325
82995,86611,52122
82809,86882,52032
82660,87217,51935
82614,87327,48375
82773,87517,51858
82909,87774,51782
82900,77531,49214
82919,77330,49427
82974,77150,49777
82810,77168,50120
82842,77368,50698
83210,77305,50726
82981,77197,50426
83181,77599,49081
82973,77800,49008
61343,97070,40255
83037,77514,50931
82852,77737,51075
83145,77693,51107
83048,77935,51250
91862,80334,48823
82897,78363,48802
83132,78041,48853
82754,78059,48932
82920,78271,51405
83029,78579,51570
82776,78810,51615
83075,78832,51690
83011,79188,48635
82941,79075,51764
83071,79328,51907
82779,79325,51837
82841,79550,51949
82614,79741,51976
82897,79917,52115
92003,79941,54749
83089,80335,48445
83015,79946,48522
82769,80233,52199
83231,80626,48366
82960,80697,48424
82764,80475,48508
83104,80713,52415
82802,80736,52358
82961,80474,52319
82890,81017,48398
82951,80983,52450
83181,81434,48264
82851,81389,48360
82957,81692,48293
83071,81758,52611
83001,81481,52557
82816,82602,48242
82455,82339,48371
82665,82879,52621
83121,82952,48138
83008,83361,48144
82976,82766,52676
82819,83686,48179
82838,83948,48167
83010,83502,52686
83017,84159,48122
83152,83839,52692
82868,84417,48153
83201,84214,52665
82934,84041,52641
82886,84757,48151
82785,85046,48177
82835,85344,48174
82979,85042,52510
83040,85078,48126
82787,85715,48199
82958,85368,52441
83258,85260,52499
83043,85568,48146
82788,85982,48216
83240,85578,52425
83157,85869,52343
83083,85864,48158
83053,86254,48196
83362,86106,52295
82799,86572,48266
82796,86935,48305
83196,86365,52209
83392,86710,52110
83111,86864,52053
83311,87029,52004
83020,87092,51981
83220,87292,51920
82942,87330,51910
82972,87357,48331
82777,87623,48387
83070,87634,48355
82483,87588,48426
83078,87540,51846
83204,87761,51768
83319,77041,49813
83472,76995,50118
83140,77088,50145
83346,77112,50430
83289,77177,49481
83128,77394,49269
83408,77384,49177
92103,80023,48934
91788,80011,48891
83619,77209,50749
91930,79648,54720
83240,77795,48944
83413,77820,51262
91747,79932,54646
83293,78378,48712
83468,77985,48798
91683,79454,49041
91522,79772,48923
83248,78099,51388
83316,78356,51536
83339,78700,48640
83586,78453,51653
83334,78698,51695
83279,79042,51830
83378,79086,48572
83149,79628,52059
83350,79394,52007
83311,79922,52213
83384,80076,48416
83665,79858,52268
83477,80234,52355
83129,80191,52267
83271,80450,52378
83493,80443,48332
83495,80829,48271
83185,80907,48334
83094,81174,48321
83246,80987,52509
83434,81212,52590
83126,81234,52537
83429,81168,48236
83305,81715,48199
83296,81504,52616
83138,81962,48214
83520,82089,52730
83449,82097,48126
83069,82215,48207
83246,83032,52731
83504,83287,52772
83370,83578,52741
83211,83333,52724
83555,83938,52742
83840,84029,52765
83669,84308,52712
83389,84603,52637
83579,84911,52601
83286,84930,52568
83199,85342,48108
83386,86040,48129
83492,85800,52388
83411,86415,48168
83750,86068,52323
83466,86763,48207
83161,86670,48228
83555,86414,52211
83712,86669,52126
83255,87092,48269
83623,86970,52020
83374,87508,48312
61127,97250,44229
83369,87533,51832
83599,76947,49877
83679,76999,49563
83854,76871,49854
83727,76911,50079
91864,79323,54675
83734,76999,50416
83619,77183,49301
83825,77411,49027
83914,77077,49306
91831,79240,49133
91777,78970,49227
91552,79182,49120
84016,76896,49568
92118,79112,49218
83378,77480,50983
83625,77581,51145
83710,77378,50987
83909,77485,51152
91999,78764,54677
91788,78965,54604
91750,78646,54537
83750,77722,48856
83473,77649,48965
92032,78778,49338
91681,78651,49351
83889,78024,48702
83661,78286,48659
83814,78308,51645
83587,78139,51497
83824,77789,51351
83563,78529,48626
83691,78796,48561
83688,79144,51983
83615,78796,51811
83846,79119,48484
83874,79508,48411
83554,79412,48489
83692,79789,48397
83680,79484,52126
83435,79664,52141
83955,80041,48302
83683,80141,48339
83855,80356,48268
83818,80650,48228
83548,80555,52461
83348,80716,52464
83777,81017,48182
83712,81364,48148
83610,80909,52559
83479,81491,48183
83783,81834,52745
83410,81783,52676
83600,81518,52671
83824,83243,52817
83596,82959,52787
83677,83573,52785
83692,84640,52662
83914,84853,52638
83491,85132,52548
83799,85170,52563
83956,85417,52510
83561,85447,52482
83660,86535,48157
83988,85904,52376
84115,86162,52294
83787,86817,48187
83919,86398,52218
84079,86668,52113
83593,87015,48230
83923,87135,48228
83569,87259,48265
83832,87144,51941
83528,87266,51917
83766,87550,48297
83646,87549,51802
83549,87775,48339
83901,87720,51700
84207,76772,49832
84020,76837,50184
83926,77048,50651
84023,76926,50466
84244,76999,50747
84174,77174,49122
84174,76994,49318
84006,77227,50936
84220,77360,51148
84235,77184,50984
84046,77683,48816
84294,77920,48681
84418,77598,48800
61147,96344,32170
84081,77626,51314
84146,77852,51484
83942,78092,51569
84234,78104,51656
84518,77888,51617
84506,78334,51840
84107,78342,51739
84269,78946,48456
84192,78582,48528
83968,78783,48521
83892,78555,51777
84181,79393,48382
74121,77331,16547
84001,79325,52137
74275,75825,16951
84047,79728,48341
84156,79588,52271
83898,79632,52233
84009,79908,52355
83809,80116,52383
84293,79976,48259
84139,80244,48236
84419,80253,48195
84181,80546,48180
84057,80224,52461
83795,80389,52462
84057,80542,52549
84020,80869,52620
83823,80653,52536
83788,81197,52649
83880,81505,52716
84095,81656,52771
84110,81964,52810
83855,82152,52790
83887,82419,52814
91612,78309,49512
83705,82668,52798
84042,82645,52845
84218,82866,52869
83923,82917,52833
84082,83564,52831
84097,83923,52799
83850,83807,52788
84054,84216,52760
84314,84441,52736
83961,84536,52702
84239,84762,52671
84460,84995,52621
84172,85150,52581
84267,85447,52506
84130,85680,52442
83811,85720,52425
84312,85907,52371
84485,86179,52269
84296,86535,48107
83974,86513,48126
84127,86834,48168
84243,86410,52201
84388,86683,52082
84299,87151,48217
83936,86926,52022
84184,86881,52021
84149,87154,51907
84141,87450,48272
84047,87717,48319
84249,87500,51738
83900,87374,51843
84472,77013,49210
84636,76847,49407
84321,76859,49494
84493,76680,50034
84504,76737,49648
84254,76755,50101
84307,76802,50377
84526,77125,51041
84521,77286,48966
84530,77382,51276
84356,77612,51387
84198,77417,48937
84759,77524,48806
84619,77842,48680
84695,77557,51462
84557,78161,48588
84433,78450,48532
84450,78654,48493
84641,78865,48438
84303,79110,52117
84612,79108,52187
84644,79288,48352
84449,79430,52274
84421,79675,48298
84405,79813,52396
84298,80094,52465
61268,96220,31246
84308,80376,52546
84657,80846,48078
84533,80552,48133
84377,80797,48114
84297,80661,52616
84179,81333,52735
84487,80974,52713
84423,81732,52826
84412,82097,52862
84547,82423,52897
84147,82322,52844
84497,82759,52898
84285,82609,52874
84475,83073,52891
84180,83205,52859
84496,83413,52875
84678,83688,52859
84399,83780,52836
84378,84109,52793
84630,84673,52694
84625,84325,52763
84810,84983,52617
84543,85296,52542
84454,85644,52446
84649,85909,52352
84623,86443,52157
84472,86821,48150
84682,86746,52020
84643,87116,48204
84436,86966,51955
84445,87244,51823
84489,87437,48268
84323,87715,48321
84659,87431,51691
84671,87723,48333
84257,87802,51595
84090,88067,51503
84494,87696,51595
84942,76596,50309
84749,76620,50069
84985,76675,50607
84818,76720,49550
84789,76951,49222
85003,76806,50857
84871,76999,51047
85191,76912,51085
84912,77282,48932
84743,77099,49082
84864,77264,51305
85005,77475,51508
84935,77743,48704
84832,77989,48625
84925,78227,48561
84953,77759,51676
85102,78078,51882
84793,78073,51794
84897,78340,51945
84937,78746,48449
85094,78530,48493
84728,78529,48501
85206,78378,52036
85025,78588,52077
73529,77649,16236
84962,79044,48384
84815,78840,52128
84954,79093,52257
85260,79090,52324
85119,79338,52377
84791,79373,52322
85070,79381,48312
84831,79660,48266
85158,79682,48252
84642,79969,48221
84663,79616,52380
84620,80162,52537
60816,97082,41474
84771,80310,48152
85177,80671,52745
84880,80751,52721
84944,80432,52658
84884,80624,48095
84576,80572,52637
85109,80917,52785
84646,81385,52807
85001,81447,52859
84785,81701,52867
84949,82047,52917
84650,81952,52877
84889,82391,52928
84684,82196,52900
85025,82714,52941
84759,82654,52921
85014,83101,52925
84746,82896,52917
84900,83443,52894
84715,83176,52904
84935,83812,52851
84648,83973,52822
84899,84478,52733
85013,84728,52673
85183,85024,52585
84942,85293,52525
85178,85565,52420
84784,85589,52445
85029,85870,52332
85164,86203,52185
84812,86187,52236
84925,86501,52095
85054,86765,51955
84822,86757,48128
84988,87114,48207
84799,87068,51850
84990,87263,51710
84835,87438,48276
84993,87722,48359
85042,87507,51556
84780,87733,51499
85195,76627,49663
85133,76536,50076
84899,76623,49798
85216,76555,50446
60524,96142,31351
85322,76660,50784
85107,77010,49133
84972,76806,49371
85389,77044,51309
85111,77083,51236
85246,77280,48934
85067,77494,48811
85256,77749,48708
85260,77519,51622
85344,77797,51810
85107,77979,48626
85285,78243,48562
85308,78597,52150
85440,78521,48505
85297,78815,48433
85657,78678,52266
85396,78845,52266
85285,79633,52499
84960,79628,52438
85442,79815,48235
85083,80007,48192
85433,80225,48161
85120,80397,48125
85391,79918,52597
85203,80175,52632
85152,80698,48078
85265,80431,52705
85131,81744,52909
85480,81710,52942
85297,82013,52947
85130,82251,52944
85169,82471,52952
85314,82970,52946
85287,83315,52917
85477,83612,52881
85188,83611,52881
85398,84187,52779
85195,84456,52729
84990,84151,52796
85266,83875,52841
85364,84774,52642
85502,85060,52549
85324,85273,52500
85465,85513,52407
85395,85965,52250
85508,86280,52096
85274,86519,52031
85173,86817,48140
85325,87153,48233
85383,86821,51860
85166,87027,51799
85266,87295,51623
85150,87442,48298
85306,87679,48386
85217,87992,48486
85638,76657,49588
85863,76528,49867
85485,76521,49915
85436,76483,50252
85766,76443,50235
85909,76453,50609
85558,76501,50531
85483,77079,49090
85360,76804,49361
85730,76589,50873
85552,76816,51127
85909,76715,51156
85812,77010,51433
60690,95882,29207
85509,77280,51543
85803,77291,51653
86127,77181,51683
85953,77515,51840
85604,77365,48917
85339,77502,48818
85542,77691,48753
85590,77522,51729
85427,77948,48650
85633,78217,48591
85772,77874,51967
85444,78108,51984
85795,78303,52156
85480,78426,52124
85656,78762,48467
85600,79052,52383
85440,79355,52446
85604,79640,52561
85604,79286,48349
85377,79467,48299
85613,79543,48298
85799,79734,48277
72636,44984,11999
85565,80630,52791
85348,80886,52811
60480,97080,41190
60812,97080,41101
85671,81007,52875
85283,81199,52856
85282,81500,52898
91922,78084,54495
85629,82029,52979
85450,82321,52971
85722,82550,52988
85379,82636,52964
85855,82833,52980
85604,82857,52966
85787,83063,52955
85696,83368,52917
85532,83101,52944
85755,83694,52864
85597,83938,52822
85744,84209,52760
85900,84520,52672
85568,84516,52695
85747,84818,52600
85905,85160,52476
85587,85299,52465
85787,85508,52369
85336,85725,52349
85607,85763,52298
85710,86025,52174
85832,86283,52032
85515,86876,48167
85691,87188,48280
85670,86873,51763
85817,87049,51615
85473,87075,51697
85473,87466,48343
85595,87773,48486
85355,87517,51452
85478,87772,51227
86091,76701,49582
86198,76542,49877
86155,76407,50366
86293,76421,50701
86051,76531,50913
86415,76505,51008
85802,76875,49325
86182,76865,51433
86216,76638,51172
85982,77387,48963
85867,77150,49093
60981,97078,40829
85870,77609,48830
86154,77722,52007
85766,77924,48691
85957,78193,48632
86064,78019,52115
85790,78480,48541
85993,78775,48498
86020,78600,52331
85554,79026,48402
85856,79067,48420
85897,78880,52396
85959,79186,52506
85917,79475,52578
85699,79343,52495
73420,53337,9459.3
73303,53568,9542.2
86108,79923,48280
86142,79612,48344
86020,79767,52676
86055,80260,48213
85759,80055,48214
85778,80419,48153
85535,80255,52705
85674,79946,52654
85875,80129,52733
85793,80436,52787
85967,80718,52871
50646,68298,56468
50546,68529,56651
50323,68373,56479
86126,80603,48167
85820,81356,52946
85562,81376,52916
85990,81665,52999
85715,81577,52956
85922,82037,53009
85749,81806,52979
85998,82338,53017
85757,82256,52995
86055,82647,53008
86077,82948,52981
86253,83267,52943
85986,83249,52938
86057,83531,52893
85991,83911,52816
86049,84251,52735
86277,84480,52657
86113,84807,52571
86326,85083,52455
85959,85790,52232
86068,86095,52073
72018,77164,15661
85700,86546,51931
85990,86765,51738
85886,86871,48194
86013,87221,48336
85796,87491,48414
85982,87698,48572
91738,77990,49693
59921,97238,44649
86042,87522,51182
85830,87808,51031
85701,87556,51299
86224,87750,50857
86065,76455,50089
86403,76463,50102
86497,76391,50456
86758,76477,51068
86619,76401,50748
91652,77972,54320
91946,77764,54406
86161,76971,49297
86466,76846,49501
86551,76676,51348
86502,76988,51653
86477,77244,51834
86454,77064,49287
86264,77238,49115
86637,77453,52011
86294,77463,51914
86231,77576,48911
86088,77886,48751
86514,77847,48851
86330,78193,48690
86406,77959,52192
86499,78272,52349
86190,78285,52261
86182,78475,48590
86340,78770,48547
86328,78484,52377
86357,78735,52469
86541,79089,48513
86181,78994,48475
86198,79300,48414
86113,78889,52453
86361,79084,52576
86535,79530,48424
86626,79409,52735
86196,79443,52633
86361,79832,48337
86386,79762,52757
86386,80093,48296
86230,80049,52786
86125,80382,52836
86438,80344,52898
86394,80400,48246
86289,80616,52917
91677,77638,54213
86283,80867,52959
86026,81098,52944
86329,81218,53016
86103,81399,52994
86646,81308,53094
86377,81581,53056
86508,81856,53090
86241,81887,53046
86193,82161,53042
86351,82425,53052
86567,82738,53049
86281,82744,53018
86424,83011,52995
86601,83278,52958
86441,83536,52896
86606,83819,52826
86277,83755,52845
86392,84115,52754
86626,84379,52665
86542,84764,52544
86668,85041,52430
86206,85494,52315
86611,85620,52195
86637,85918,52040
86288,85857,52140
86104,86407,51906
86389,86150,51973
86492,86426,51794
91857,77714,49850
92239,77734,49877
86508,86695,48197
86612,86651,51621
86335,86627,51719
86241,86929,48252
86383,87284,48432
86160,87288,51320
86113,87074,51501
86392,87135,51347
91711,77337,54098
91959,77440,54283
86274,87616,48619
86080,87485,48473
86593,87537,48686
86436,87409,51093
86554,87602,50823
85903,87293,51417
86152,87823,48737
59559,97079,41145
86514,87791,50596
86469,76639,49765
86774,76751,49695
86752,76547,49991
87022,76486,50175
86691,76431,50254
86868,76384,50545
86876,76399,50830
87078,76428,51040
86949,76564,51312
86893,76817,51621
86797,77048,49399
91867,77218,50121
91767,77432,49995
86831,77152,51878
86611,77240,49200
86576,77510,49028
86944,77519,52143
86727,77742,52190
86458,77671,52074
86762,78052,52345
87018,77837,52333
59761,97080,41359
86695,78214,48757
86797,78336,52467
86528,78501,48642
86682,78758,48610
86576,78540,52469
86630,78835,52578
86865,78620,52584
86932,78912,52693
86686,79075,52664
58592,97076,41291
86748,79826,52871
86662,79922,48376
86619,80215,48318
86900,80194,48378
86720,80191,52944
86527,80036,52856
86754,80527,48297
86699,80489,52997
86820,80822,48269
86458,80775,48198
86534,80663,52983
86825,81441,48188
86600,80966,53047
87025,81621,53206
87006,81871,53200
86749,81684,53138
86744,81991,53137
86469,82099,53083
86716,82277,53118
86687,82549,53088
86893,82736,53095
86784,83016,53028
86974,83263,52991
86790,83559,52900
86948,83844,52821
65230,92168,56492
65175,92097,56801
86762,84111,52741
86971,84349,52657
87129,84617,52547
86846,84608,52572
86887,85210,52332
86591,85319,52331
86957,84887,52457
86839,85461,52227
86944,85689,52094
86929,85955,51951
86720,86188,51871
91958,77095,54118
86842,86427,51694
86734,86466,48148
86843,86784,48283
87084,86522,48226
86606,86982,48325
86753,87253,48509
86664,86922,51406
86748,87179,51155
86769,87408,50909
58941,97079,41660
59316,97080,41692
86800,87654,48923
91691,77034,53934
91930,76713,53887
86734,87836,49178
86737,87782,50385
60100,97080,41255
86791,87603,50646
91833,76736,50402
92008,76950,50286
87116,76670,49892
87389,76524,50172
87152,76378,50766
87391,76389,50990
87237,76670,51560
87502,76550,51468
87302,76493,51292
87140,77155,49417
87087,76909,49615
92165,76372,53810
87228,76949,51840
86915,77371,49200
87220,77271,52082
87267,77578,52285
86904,77706,49016
86876,77997,48878
87159,78275,48844
87166,77901,48994
87066,78127,52477
87095,78411,52594
86831,78491,48705
87065,78747,48689
87173,78716,52718
86875,78993,48596
86898,79218,52767
87170,79022,52805
87207,79143,48630
86880,79323,48529
87199,79571,48543
86902,79503,52842
87032,79924,48448
86873,79676,48460
87394,79912,48520
87214,80219,48438
87157,79705,52980
87073,80101,53039
87056,80444,48373
87319,80504,48419
87057,80688,48340
87177,80458,53142
86868,80737,53088
86904,80377,53038
87014,81049,48284
87243,80739,53206
87443,80877,48401
86703,81062,48209
86834,81105,53126
87342,81377,48323
87133,81745,48228
87444,81712,48308
86955,81353,53178
87391,81946,48267
87137,82122,48183
86977,82193,53177
87212,82367,53212
86952,82462,53145
87181,82688,53155
87098,83005,53072
87301,83283,53024
87107,83553,52919
87314,83851,52827
87114,84097,52739
87316,84371,52634
87454,84622,52520
91913,76355,53630
87241,85126,52320
87258,84812,52456
87431,85404,52146
87089,85427,52197
87270,85923,51887
87269,85629,52058
87415,86185,51675
87056,86180,51784
87244,86293,48174
87222,86875,48417
86907,86670,51503
87088,86948,51192
86909,87042,48420
87091,87188,48585
87430,87099,48674
87025,87204,50975
91820,76140,50771
91619,76441,50583
59370,94779,25524
59201,94833,25804
86927,87415,48729
86973,87698,49177
87229,87450,48961
87191,87658,49393
87077,87757,49698
86970,87798,49933
87186,87671,49972
86952,87734,50210
87242,87538,50303
87431,87521,50023
86980,87608,50463
92110,76126,53583
87502,76702,49933
87699,76570,50155
87268,76405,50454
87591,76431,50410
87821,76379,50642
87466,76371,50697
87710,76361,50931
87621,76425,51236
87798,76491,51475
87444,77107,49540
87361,76862,49741
87628,77111,52110
91855,76119,53403
87299,77360,49321
87492,77390,52252
87570,77632,52426
87734,77795,49190
87517,77582,49245
87444,77818,49104
87209,77630,49135
87343,77933,52494
87304,78228,52602
87565,78160,52673
87547,78311,48924
87394,78070,48980
87429,78487,52740
87384,78861,48729
87448,78598,48810
87698,78834,48798
87572,79101,48710
87460,78817,52854
87440,79171,52948
87464,79358,48635
87580,79640,48600
87439,79504,53038
87174,79380,52904
87420,79889,53122
87537,80247,48497
87746,79968,48572
87675,80562,48481
87425,80257,53197
87496,80584,53274
87763,81196,48433
87826,80864,48477
87485,80924,53311
87187,81090,53227
87495,81246,53337
87739,81575,48389
87506,81584,53346
87244,81433,53264
87538,81926,53342
87275,81738,53275
87690,81956,48336
87456,82244,48245
87769,82294,48311
87500,82234,53302
87250,82054,53253
87598,82628,48226
87367,82739,48159
87466,82941,48154
87509,82594,53246
59339,94639,25207
87515,82994,53149
87659,83317,53068
87478,83580,52941
87660,83848,52848
87475,84086,52744
87648,84375,52622
87862,84623,52494
87543,84879,52397
87633,85182,52234
87737,85385,52098
87614,85899,48131
59106,94677,25476
87603,85691,51945
87538,86245,48218
87624,85957,51768
87412,86524,48302
87580,86767,48471
87495,86481,51408
87243,86663,51368
87168,86420,51591
87446,86801,51142
91770,75707,52928
91745,75532,52645
87673,87174,48919
87630,87353,49220
87442,87506,49352
87570,87371,50238
87087,87413,50677
87402,87336,50512
87399,87095,50856
87413,87568,49671
87848,76754,49951
88059,76614,50162
87872,76470,50368
88188,76441,50492
87931,76374,51180
88144,76410,51435
87639,76735,51768
88026,76572,51713
87987,76843,52015
91847,75832,50994
92194,75908,50896
87874,77198,49584
87662,76911,49763
87993,77155,52284
92006,75347,52546
87606,77356,49409
87876,77547,49360
87778,77366,52346
87900,77613,52541
87690,78014,49077
87718,77886,52610
87860,78139,52778
88034,77926,49201
87901,78237,49036
87702,78358,52800
87945,78394,52910
87730,78614,52898
88055,78796,48878
87814,78533,48911
87722,78940,52996
87973,78727,53035
87898,79077,48774
88034,79070,53168
87731,79279,53098
87773,79362,48688
87968,79656,48659
88110,80021,48618
87895,80314,48548
87717,80063,53272
88070,80621,48539
87923,80197,53377
88027,80469,53458
87725,80380,53329
88128,81024,48511
88135,80879,53542
87779,80730,53396
70690,66970,14362
87798,81065,53431
88058,81419,48465
88085,81799,48433
88067,81258,53534
88080,81603,53534
87778,81415,53435
88034,82168,48382
88152,82014,53523
87803,81782,53433
91977,75294,52270
91775,75407,52360
88052,82363,53438
87792,82102,53402
87622,83317,48139
87843,82968,48232
87925,82703,53326
87756,82386,53350
58274,97080,42159
87919,83140,53185
88046,83316,48223
87969,83541,53024
88087,83980,52819
87759,84104,52743
87974,84316,52647
88286,84545,52520
87892,84970,52314
87989,85218,52153
91994,75274,51987
91708,75398,52089
88120,85450,48136
88010,85524,51952
88027,85840,48198
87997,85864,51713
87854,86178,48268
87727,86480,48363
87749,86170,51564
87911,86382,51301
87967,86703,48585
88060,86370,48406
87725,86628,51159
88041,86576,51030
91801,75392,51695
92059,75396,51456
87750,86940,48690
87977,86974,48877
87963,87175,49241
91769,75529,51381
87851,87226,50178
87745,87127,50517
88090,87018,50320
87998,86916,50604
91490,85326,50832
91531,85355,50520
