"Points:0","Points:1","Points:2"
-1.4733,10.977,-2.3712
-1.4846,10.974,-2.3787
-1.4705,10.98,-2.3825
-1.4588,10.984,-2.3764
-1.444,10.986,-2.3554
-1.4513,10.988,-2.3791
-1.4573,10.99,-2.3974
-1.4677,10.983,-2.3941
-1.4702,10.986,-2.4124
-1.4629,10.991,-2.4144
-1.4731,10.99,-2.4317
-1.4854,10.982,-2.4312
-1.4833,10.981,-2.4208
-1.48,10.979,-2.4005
-1.4891,10.973,-2.3938
-1.5039,10.976,-2.4544
-1.4865,10.987,-2.4551
-1.502,10.98,-2.4666
-1.5119,10.973,-2.4685
-1.518,10.969,-2.4652
-1.5171,10.967,-2.4488
-1.5331,10.961,-2.4769
-1.52,10.971,-2.483
-1.5002,10.985,-2.4796
-1.5479,10.952,-2.4768
-1.4802,10.995,-2.465
-1.469,10.999,-2.452
-1.4623,10.997,-2.4343
-1.4593,11.006,-2.4519
-1.4741,11.004,-2.4752
-1.4556,10.996,-2.4163
-1.4901,10.996,-2.4888
-1.4495,10.994,-2.3989
-1.2388,10.948,-2.0259
-0.5942,10.829,-1.6869
-0.5717,10.813,-1.6501
-0.55788,10.816,-1.6522
-0.58282,10.835,-1.6961
-0.29715,10.711,-1.4036
-0.26257,10.713,-1.3931
-0.56762,10.956,-1.8442
-0.81929,11.098,-2.1068
-0.86325,11.093,-2.1286
-0.73063,11.136,-2.0672
-0.71859,11.147,-2.0623
-0.70674,11.159,-2.0567
-0.72373,11.177,-2.0739
-0.68765,11.177,-2.0457
-0.6678,11.182,-2.0299
-0.69868,11.199,-2.058
-0.71325,11.187,-2.0679
-0.72515,11.211,-2.0807
-0.73988,11.198,-2.0902
-0.75163,11.218,-2.1021
-0.76477,11.239,-2.1143
-0.73748,11.236,-2.0926
-0.7109,11.223,-2.0701
-0.72375,11.247,-2.0814
-0.75284,11.264,-2.1055
-0.77893,11.261,-2.1264
-0.79227,11.281,-2.1369
-0.80766,11.301,-2.1481
-0.82233,11.283,-2.16
-0.84366,11.306,-2.1757
-0.85468,11.284,-2.1836
-0.82477,11.268,-2.1612
-0.79709,11.252,-2.1397
-0.79452,11.266,-2.1386
-0.82398,11.322,-2.1592
-0.64933,11.186,-2.0141
-0.65392,11.25,-2.0161
-0.90045,11.435,-2.1888
-0.92008,11.43,-2.2081
-0.93892,11.445,-2.2167
-0.93316,11.46,-2.2033
-0.91315,11.459,-2.1858
-0.96634,11.482,-2.2166
-0.96983,11.467,-2.2293
-1.0003,11.49,-2.2384
-1.0023,11.473,-2.2507
-0.97403,11.45,-2.2416
-1.017,11.453,-2.2715
-0.99833,11.44,-2.264
-1.0218,11.428,-2.2847
-1.0401,11.439,-2.2927
-1.0613,11.43,-2.3095
-1.0246,11.407,-2.2923
-1.0633,11.408,-2.3169
-1.0333,11.384,-2.3022
-1.0665,11.385,-2.3232
-1.1034,11.395,-2.3444
-1.0998,11.418,-2.3366
-1.1217,11.399,-2.3546
-1.0966,11.441,-2.3271
-1.06,11.451,-2.3009
-1.0828,11.473,-2.3041
-1.0455,11.475,-2.2799
-1.0684,11.497,-2.2813
-1.0325,11.495,-2.2588
-1.0326,11.516,-2.2424
-1.0334,11.534,-2.2256
-1.1439,11.378,-2.3716
-1.1077,11.37,-2.3503
-1.1488,11.342,-2.3768
-1.1866,11.347,-2.4006
-1.1718,11.324,-2.3908
-1.1336,11.318,-2.3659
-1.1579,11.3,-2.3792
-1.1058,11.303,-2.3467
-1.1294,11.276,-2.3566
-1.1658,11.275,-2.3798
-1.1748,11.249,-2.3794
-1.1925,11.206,-2.3766
-1.1487,11.228,-2.3556
-1.1384,11.253,-2.3566
-1.1126,11.229,-2.333
-1.1242,11.206,-2.3318
-1.1588,11.207,-2.3542
-1.147,11.176,-2.3324
-1.1156,11.174,-2.3117
-1.0898,11.204,-2.3098
-1.0796,11.173,-2.2895
-1.1091,11.143,-2.2901
-1.0596,11.157,-2.2696
-1.0465,11.17,-2.269
-1.0544,11.2,-2.2871
-1.0103,11.185,-2.2551
-1.0055,11.203,-2.2596
-0.98693,11.185,-2.242
-0.96031,11.202,-2.2331
-0.93236,11.172,-2.2053
-0.92409,11.191,-2.2082
-0.89162,11.18,-2.1849
-0.89943,11.162,-2.1824
-0.86251,11.176,-2.1662
-0.85469,11.193,-2.1672
-0.81791,11.197,-2.1447
-0.83843,11.22,-2.1637
-0.87686,11.217,-2.1876
-0.87057,11.234,-2.1878
-0.90492,11.246,-2.2123
-0.91048,11.228,-2.2116
-0.94709,11.241,-2.237
-0.94151,11.259,-2.2378
-0.9727,11.257,-2.2566
-0.98204,11.227,-2.2544
-1.0039,11.252,-2.2742
-1.0282,11.227,-2.2814
-1.0517,11.25,-2.3024
-1.0517,11.277,-2.3087
-0.99732,11.272,-2.2747
-1.0223,11.298,-2.2944
-1.0525,11.301,-2.3134
-1.0329,11.331,-2.3041
-1.0721,11.334,-2.3287
-1.0764,11.277,-2.3238
-1.1111,11.334,-2.353
-1.0708,11.36,-2.3281
-1.0519,11.346,-2.3165
-1.0156,11.357,-2.2933
-1.1022,11.251,-2.3334
-1.078,11.226,-2.311
-0.9534,11.221,-2.2355
-0.91635,11.211,-2.2102
-0.88404,11.198,-2.1867
-0.93746,11.156,-2.2012
-0.97561,11.151,-2.2198
-0.97024,11.167,-2.2247
-1.0158,11.166,-2.2499
-0.98145,11.134,-2.2142
-1.0399,11.14,-2.2493
-1.0084,11.125,-2.2232
-0.97761,11.102,-2.1932
-0.94407,11.079,-2.161
-0.97529,11.072,-2.1713
-1.0071,11.094,-2.2024
-1.0074,11.065,-2.1806
-0.97464,11.057,-2.1587
-0.93282,11.054,-2.1375
-0.97444,11.042,-2.1462
-0.93231,11.04,-2.1256
-0.89322,11.036,-2.1052
-0.90427,11.059,-2.1281
-0.8584,11.038,-2.0907
-0.85683,11.019,-2.0746
-0.89297,11.021,-2.0924
-0.9322,11.026,-2.1135
-0.89315,11.008,-2.0796
-0.9329,11.012,-2.1001
-0.97531,11.015,-2.1199
-0.97467,11.028,-2.1334
-1.0052,11.037,-2.1546
-1.0044,11.011,-2.1275
-0.9842,10.993,-2.0978
-0.93401,10.999,-2.0863
-1.0152,10.989,-2.1037
-1.0341,11.008,-2.1348
-1.0684,11.004,-2.1428
-1.0769,11.023,-2.1704
-1.0372,11.031,-2.1626
-1.0801,11.049,-2.1989
-1.0418,11.057,-2.1897
-1.0386,11.085,-2.2112
-1.0733,11.074,-2.2192
-1.0694,11.103,-2.2407
-1.0369,11.115,-2.2319
-1.0736,11.13,-2.2615
-1.107,11.117,-2.2711
-1.1062,11.09,-2.2499
-1.1133,11.064,-2.2299
-1.1457,11.065,-2.2481
-1.1217,11.04,-2.2086
-1.1512,11.018,-2.1955
-1.1132,11.019,-2.1805
-1.1429,11,-2.1659
-1.1058,11,-2.1516
-1.0766,10.993,-2.1299
-1.0854,10.984,-2.1198
-1.1205,10.984,-2.1314
-1.1003,10.97,-2.0984
-1.0663,10.97,-2.0899
-1.0484,10.985,-2.1096
-1.0295,10.971,-2.081
-1.1376,10.97,-2.1083
-1.1604,10.985,-2.1469
-0.904,10.994,-2.0693
-0.85614,11.006,-2.0622
-0.82166,11.003,-2.0436
-0.78396,10.991,-2.0145
-0.86712,10.941,-1.9828
-0.85013,10.935,-1.9679
-0.81923,10.934,-1.9566
-0.78626,10.925,-1.9316
-0.80502,10.94,-1.9616
-0.88334,10.936,-1.9783
-0.75862,10.91,-1.8946
-1.0309,11.545,-2.2107
-0.95153,11.56,-2.0925
-0.91792,11.541,-2.0837
-0.89248,11.534,-2.0547
-0.92547,11.554,-2.0636
-0.95802,11.572,-2.0717
-0.94402,11.57,-2.0485
-0.96495,11.582,-2.0497
-0.98384,11.587,-2.0713
-0.9877,11.593,-2.0597
-0.99138,11.597,-2.0476
-0.97223,11.591,-2.0269
-0.95067,11.579,-2.0268
-1.0086,11.608,-2.0391
-1.012,11.603,-2.0703
-0.77197,11.471,-1.9696
-0.74814,11.461,-1.9404
-0.72903,11.443,-1.9458
-0.73119,11.413,-2.0091
-0.47584,11.24,-1.7755
-0.348,11.203,-1.5541
-0.67403,11.305,-1.4681
-0.70137,11.289,-1.4605
-0.69597,11.304,-1.4772
-0.71632,11.289,-1.471
-0.71909,11.28,-1.4615
-0.73331,11.275,-1.4661
-0.73191,11.26,-1.4489
-0.73745,11.263,-1.4564
-0.74273,11.266,-1.4631
-0.73922,11.279,-1.4745
-0.73078,11.29,-1.4809
-0.74492,11.284,-1.4823
-0.75562,11.267,-1.4734
-0.75859,11.276,-1.4836
-0.76179,11.261,-1.4725
-0.77141,11.26,-1.4748
-0.75203,11.256,-1.4606
-0.74155,11.25,-1.4469
-0.73716,11.295,-1.4904
-0.71864,11.3,-1.4848
-0.70787,11.302,-1.4812
-0.7046,11.309,-1.4899
-0.71182,11.316,-1.5018
-0.69919,11.325,-1.5085
-0.70905,11.332,-1.5228
-0.73838,11.243,-1.4376
-0.75418,11.205,-1.4187
-0.78164,11.262,-1.473
-0.78596,11.214,-1.4548
-0.87651,11.135,-1.1521
-0.86817,11.134,-1.1305
-0.86155,11.13,-1.0858
-0.87066,11.126,-1.0732
-0.87389,11.121,-1.0444
-0.85728,11.125,-1.0384
-0.84921,11.131,-1.0594
-0.85291,11.135,-1.0981
-0.85953,11.139,-1.1426
-0.85961,11.145,-1.1806
-0.86783,11.14,-1.1684
-0.86842,11.145,-1.207
-0.8294,11.162,-1.1892
-0.82674,11.153,-1.1216
-0.82407,11.147,-1.0745
-0.83094,11.124,-0.94815
-0.86185,11.101,-0.89887
-0.87334,11.092,-0.86727
-0.88932,11.09,-0.87673
-0.88619,11.084,-0.8335
-0.89522,11.079,-0.81769
-0.88957,11.075,-0.79033
-0.88036,11.08,-0.80707
-0.87561,11.077,-0.77989
-0.87949,11.07,-0.74777
-0.87492,11.069,-0.73073
-0.86663,11.074,-0.74709
-0.86733,11.067,-0.70052
-0.85995,11.073,-0.71895
-0.86407,11.066,-0.67934
-0.85047,11.076,-0.7052
-0.84608,11.085,-0.75511
-0.85601,11.08,-0.75139
-0.85931,11.08,-0.76555
-0.85239,11.086,-0.7835
-0.85931,11.088,-0.81198
-0.86712,11.082,-0.79641
-0.87204,11.085,-0.82248
-0.85572,11.067,-0.65489
-0.8687,11.058,-0.63846
-0.87516,11.061,-0.68149
-0.88291,11.05,-0.62117
-0.89172,11.052,-0.65308
-0.88394,11.064,-0.71331
-0.90104,11.056,-0.68539
-0.89356,11.067,-0.74606
-0.90528,11.063,-0.73233
-0.89904,11.071,-0.77278
-0.91105,11.067,-0.75919
-0.91839,11.059,-0.71708
-0.922,11.063,-0.74435
-0.91727,11.071,-0.78732
-0.90503,11.075,-0.80074
-0.91985,11.076,-0.81319
-0.9112,11.079,-0.82848
-0.90334,11.087,-0.86688
-0.91772,11.083,-0.85676
-0.93432,11.077,-0.82525
-0.93011,11.068,-0.77322
-0.93334,11.06,-0.729
-0.93151,11.055,-0.70183
-0.92625,11.047,-0.65335
-0.913,11.051,-0.67014
-0.90956,11.044,-0.62341
-0.92331,11.037,-0.58736
-0.93755,11.03,-0.55088
-0.92619,11.027,-0.52247
-0.91217,11.034,-0.5594
-0.91556,11.026,-0.49515
-0.92901,11.021,-0.47658
-0.92663,11.017,-0.42858
-0.91503,11.021,-0.446
-0.9188,11.016,-0.39414
-0.93135,11.012,-0.37874
-0.92335,11.012,-0.34456
-0.93597,11.008,-0.32914
-0.9444,11.009,-0.36297
-0.9395,11.014,-0.41321
-0.95315,11.011,-0.39705
-0.94307,11.018,-0.45741
-0.95697,11.015,-0.44209
-0.95192,11.019,-0.47264
-0.94361,11.024,-0.50573
-0.93441,11.017,-0.44234
-0.96131,11.021,-0.48877
-0.97095,11.013,-0.42669
-0.98057,11.017,-0.45874
-0.99349,11.02,-0.47248
-1.0007,11.015,-0.42731
-0.99077,11.01,-0.39548
-1.0046,11.01,-0.37993
-1.0197,11.015,-0.40908
-1.0233,11.01,-0.36114
-1.0085,11.005,-0.33293
-1.0231,11.005,-0.31624
-1.0186,11.001,-0.28153
-1.0016,11.001,-0.29872
-0.9948,11.005,-0.34859
-0.98795,11.002,-0.31415
-0.97486,11.001,-0.30578
-0.971,11.005,-0.34296
-0.9577,11.006,-0.34723
-0.96222,11.002,-0.29766
-0.94725,11.005,-0.32606
-0.95006,11.003,-0.28923
-0.96154,11,-0.26526
-0.94544,11.002,-0.26133
-0.93852,11.005,-0.28109
-0.92621,11.009,-0.29619
-0.94084,11.002,-0.23353
-0.95114,10.999,-0.22181
-0.9485,10.999,-0.19177
-0.94642,10.999,-0.15416
-0.96176,10.997,-0.20981
-0.95886,10.996,-0.18031
-0.96707,11.008,-0.38066
-0.98094,11.006,-0.36431
-1.0282,10.998,-0.23115
-1.0328,11.001,-0.26523
-1.0453,11.001,-0.23358
-1.0417,10.997,-0.19449
-1.0363,10.992,-0.15015
-1.0372,11.006,-0.29987
-1.0549,10.996,-0.15801
-1.0414,11.011,-0.33827
-1.0385,11.017,-0.39079
-1.051,11.015,-0.34993
-1.0525,11.024,-0.40733
-1.039,11.024,-0.43727
-1.0295,11.019,-0.42328
-1.0127,11.019,-0.44744
-1.0059,11.024,-0.4858
-1.0529,11.032,-0.45465
-1.0484,11.038,-0.49976
-1.0627,11.038,-0.46633
-1.0583,11.044,-0.51203
-1.0613,11.051,-0.54156
-1.0727,11.045,-0.47832
-1.0761,11.052,-0.50743
-1.0891,11.052,-0.47065
-1.0858,11.045,-0.44179
-1.1076,11.054,-0.42326
-1.1072,11.061,-0.46196
-1.0951,11.06,-0.49195
-1.0795,11.06,-0.53685
-1.0873,11.067,-0.55083
-1.0951,11.075,-0.56498
-1.0929,11.081,-0.59967
-1.0833,11.079,-0.61896
-1.0911,11.087,-0.63514
-1.0838,11.092,-0.68053
-1.0952,11.102,-0.69081
-1.1029,11.097,-0.64373
-1.1126,11.104,-0.63711
-1.1111,11.093,-0.59546
-1.1009,11.09,-0.61584
-1.1031,11.083,-0.57989
-1.1142,11.083,-0.53901
-1.1223,11.094,-0.55879
-1.124,11.088,-0.52509
-1.1204,11.076,-0.4849
-1.101,11.068,-0.51307
-1.1179,11.067,-0.45217
-1.1258,11.064,-0.41075
-1.1285,11.073,-0.44213
-1.1386,11.073,-0.40672
-1.1361,11.065,-0.37829
-1.1493,11.076,-0.37575
-1.1445,11.062,-0.32761
-1.1582,11.076,-0.33364
-1.1551,11.066,-0.30439
-1.1493,11.059,-0.2911
-1.1301,11.053,-0.33703
-1.143,11.05,-0.26958
-1.154,11.056,-0.2548
-1.1651,11.071,-0.28124
-1.1696,11.068,-0.24357
-1.1742,11.065,-0.20522
-1.18,11.074,-0.21764
-1.1893,11.074,-0.16457
-1.1853,11.084,-0.23057
-1.1755,11.077,-0.25609
-1.1795,11.089,-0.28439
-1.1922,11.1,-0.2507
-1.1976,11.093,-0.19156
-1.1945,11.084,-0.17551
-1.2004,11.103,-0.20893
-1.2041,11.114,-0.21808
-1.1693,11.082,-0.30955
-1.1231,11.056,-0.38055
-1.1409,11.082,-0.43487
-1.1362,11.082,-0.45552
-1.1339,11.093,-0.51056
-1.1303,11.106,-0.57944
-1.1208,11.099,-0.58762
-1.142,11.108,-0.53426
-1.0005,11.03,-0.53277
-0.91692,11.013,-0.33412
-0.91128,11.017,-0.35958
-0.91065,11.015,-0.32371
-0.89835,11.023,-0.37738
-0.89904,11.021,-0.3225
-0.89259,11.025,-0.35877
-0.88561,11.03,-0.39547
-0.89349,11.027,-0.4297
-0.88085,11.035,-0.44786
-0.87374,11.038,-0.41291
-0.88015,11.033,-0.37668
-0.87472,11.036,-0.35748
-0.88685,11.028,-0.33974
-0.88105,11.031,-0.32107
-0.86445,11.044,-0.36026
-0.86588,11.043,-0.40488
-0.85819,11.049,-0.39674
-0.85447,11.052,-0.36307
-0.8621,11.047,-0.4306
-0.86659,11.044,-0.4552
-0.87013,11.043,-0.47262
-0.85959,11.051,-0.49771
-0.86615,11.049,-0.53227
-0.85636,11.058,-0.56411
-0.84681,11.067,-0.59634
-0.85585,11.062,-0.60891
-0.86537,11.053,-0.57739
-0.86034,11.06,-0.61657
-0.87479,11.049,-0.59047
-0.87427,11.046,-0.55404
-0.87628,11.04,-0.50049
-0.88354,11.039,-0.53045
-0.89001,11.032,-0.48147
-0.89793,11.032,-0.50934
-0.9042,11.026,-0.46254
-0.89874,11.026,-0.4461
-0.90583,11.021,-0.41212
-0.9115,11.021,-0.42803
-0.90965,11.025,-0.47843
-0.90337,11.032,-0.52782
-0.89146,11.04,-0.56065
-0.90021,11.041,-0.59182
-0.8468,11.071,-0.64144
-0.83955,11.079,-0.65974
-0.83796,11.077,-0.62732
-0.83172,11.08,-0.59735
-0.82342,11.091,-0.63372
-0.80902,11.107,-0.64027
-0.80478,11.11,-0.61357
-0.79588,11.123,-0.64278
-0.80001,11.12,-0.66956
-0.79162,11.132,-0.69848
-0.78566,11.137,-0.65174
-0.79198,11.125,-0.60177
-0.79046,11.127,-0.58029
-0.78417,11.137,-0.61612
-0.7818,11.141,-0.57188
-0.78791,11.13,-0.53472
-0.78061,11.145,-0.52773
-0.78825,11.131,-0.4968
-0.78219,11.145,-0.48549
-0.78959,11.132,-0.45531
-0.78424,11.147,-0.44421
-0.78986,11.137,-0.4183
-0.78496,11.153,-0.4066
-0.77983,11.164,-0.43314
-0.78552,11.162,-0.36669
-0.78093,11.172,-0.39381
-0.78739,11.168,-0.32958
-0.78425,11.18,-0.33772
-0.78947,11.173,-0.29274
-0.78686,11.185,-0.29998
-0.78984,11.188,-0.26495
-0.78466,11.198,-0.30758
-0.78789,11.202,-0.27284
-0.79147,11.206,-0.23752
-0.79294,11.192,-0.23013
-0.79632,11.196,-0.19427
-0.79541,11.213,-0.20054
-0.79788,11.183,-0.18711
-0.78155,11.192,-0.34612
-0.77892,11.187,-0.38356
-0.77656,11.182,-0.42132
-0.7749,11.175,-0.46101
-0.77818,11.159,-0.47301
-0.77245,11.173,-0.50317
-0.77602,11.158,-0.51586
-0.77052,11.171,-0.54501
-0.76918,11.169,-0.58563
-0.76241,11.189,-0.61908
-0.76438,11.181,-0.62627
-0.76651,11.173,-0.63554
-0.77207,11.161,-0.59334
-0.7746,11.157,-0.55674
-0.77549,11.153,-0.60087
-0.76908,11.166,-0.64471
-0.77606,11.152,-0.63063
-0.77272,11.159,-0.65232
-0.76466,11.177,-0.68494
-0.76227,11.184,-0.67553
-0.75979,11.191,-0.72063
-0.76534,11.177,-0.73911
-0.7707,11.165,-0.70338
-0.77184,11.166,-0.75462
-0.77579,11.157,-0.72794
-0.78126,11.152,-0.76843
-0.77371,11.167,-0.80504
-0.76668,11.178,-0.79009
-0.76825,11.18,-0.84021
-0.76163,11.192,-0.82526
-0.76341,11.193,-0.87576
-0.75707,11.205,-0.85864
-0.75806,11.206,-0.88953
-0.75352,11.219,-0.90368
-0.75265,11.219,-0.87224
-0.75044,11.227,-0.88695
-0.74927,11.235,-0.93254
-0.7524,11.227,-0.94896
-0.74963,11.241,-0.99322
-0.74669,11.249,-0.97625
-0.74681,11.243,-0.91612
-0.74503,11.255,-0.95904
-0.74434,11.263,-1.0024
-0.7461,11.257,-1.0197
-0.74403,11.27,-1.0458
-0.74243,11.277,-1.0279
-0.74289,11.269,-0.98434
-0.74131,11.281,-0.99804
-0.74199,11.273,-0.95483
-0.74064,11.286,-0.96894
-0.74012,11.294,-1.0125
-0.73933,11.307,-1.0145
-0.73963,11.304,-0.95264
-0.74053,11.288,-0.93855
-0.74149,11.277,-0.92498
-0.7407,11.29,-0.90836
-0.74248,11.27,-0.88846
-0.74232,11.275,-0.86447
-0.74208,11.285,-0.8473
-0.741,11.296,-0.87552
-0.73995,11.311,-0.92017
-0.73925,11.324,-0.98527
-0.73904,11.319,-1.0165
-0.73949,11.339,-1.0507
-0.73936,11.332,-1.079
-0.74045,11.35,-1.1123
-0.7405,11.341,-1.1406
-0.74157,11.354,-1.1624
-0.74209,11.364,-1.1505
-0.74372,11.368,-1.2031
-0.74449,11.378,-1.1914
-0.74303,11.374,-1.138
-0.74572,11.389,-1.1789
-0.74684,11.391,-1.2208
-0.74812,11.402,-1.2082
-0.7495,11.404,-1.25
-0.75091,11.415,-1.2349
-0.75068,11.417,-1.1986
-0.74724,11.4,-1.167
-0.74818,11.405,-1.122
-0.74521,11.389,-1.1072
-0.74669,11.394,-1.0631
-0.74774,11.393,-1.0084
-0.7456,11.385,-1.0278
-0.74465,11.376,-0.99524
-0.74595,11.374,-0.94232
-0.74962,11.394,-0.96976
-0.74887,11.383,-0.92757
-0.74724,11.373,-0.90805
-0.74506,11.357,-0.88229
-0.74371,11.357,-0.91318
-0.74219,11.338,-0.88487
-0.74494,11.34,-0.82635
-0.7428,11.32,-0.82798
-0.74462,11.329,-0.80451
-0.74741,11.336,-0.77294
-0.74808,11.347,-0.79498
-0.74686,11.358,-0.8533
-0.74892,11.36,-0.82471
-0.75204,11.355,-0.76383
-0.75003,11.337,-0.73646
-0.75276,11.345,-0.72309
-0.75479,11.339,-0.68332
-0.7534,11.328,-0.67276
-0.75903,11.339,-0.63718
-0.7586,11.33,-0.61795
-0.75243,11.317,-0.66195
-0.7491,11.318,-0.70859
-0.74922,11.301,-0.68396
-0.7471,11.307,-0.72366
-0.74672,11.318,-0.74515
-0.74467,11.317,-0.78207
-0.7458,11.295,-0.73938
-0.74317,11.308,-0.80517
-0.74378,11.297,-0.78489
-0.74515,11.282,-0.75606
-0.74724,11.279,-0.71239
-0.74786,11.289,-0.69931
-0.7495,11.273,-0.67269
-0.74924,11.261,-0.68725
-0.74705,11.267,-0.72637
-0.7498,11.241,-0.71374
-0.74722,11.256,-0.74316
-0.74677,11.249,-0.77571
-0.74955,11.232,-0.76004
-0.7484,11.234,-0.79895
-0.75314,11.214,-0.74451
-0.75285,11.22,-0.70937
-0.75643,11.203,-0.70531
-0.75627,11.202,-0.73236
-0.7542,11.209,-0.77639
-0.75228,11.216,-0.7934
-0.75602,11.204,-0.80809
-0.75213,11.218,-0.84135
-0.74762,11.237,-0.83852
-0.74456,11.257,-0.83557
-0.74452,11.255,-0.86769
-0.74298,11.265,-0.91192
-0.74489,11.252,-0.89912
-0.74371,11.261,-0.94144
-0.74806,11.235,-0.87032
-0.7577,11.198,-0.76405
-0.76063,11.19,-0.77474
-0.75644,11.208,-0.66889
-0.7533,11.226,-0.6727
-0.75852,11.201,-0.64883
-0.76021,11.192,-0.66549
-0.75231,11.241,-0.65922
-0.74349,11.273,-0.81863
-0.74509,11.27,-0.77238
-0.74339,11.285,-0.80098
-0.74217,11.299,-0.82969
-0.75214,11.252,-0.64495
-0.75233,11.262,-0.63154
-0.75021,11.284,-0.65933
-0.74134,11.309,-0.85853
-0.74079,11.319,-0.88745
-0.76205,11.331,-0.58692
-0.76381,11.342,-0.59778
-0.76722,11.335,-0.54921
-0.7657,11.324,-0.53829
-0.76696,11.31,-0.50107
-0.77028,11.317,-0.48653
-0.76918,11.304,-0.47381
-0.77513,11.319,-0.45335
-0.77344,11.331,-0.49074
-0.76927,11.331,-0.52329
-0.77444,11.34,-0.50408
-0.76915,11.346,-0.55986
-0.77602,11.356,-0.53528
-0.78022,11.349,-0.48568
-0.778,11.331,-0.45877
-0.78235,11.341,-0.45273
-0.78482,11.333,-0.41939
-0.78035,11.321,-0.42107
-0.77771,11.311,-0.42084
-0.7832,11.311,-0.38315
-0.78739,11.323,-0.3818
-0.79016,11.315,-0.34643
-0.78642,11.301,-0.34512
-0.78209,11.298,-0.36992
-0.77547,11.3,-0.42062
-0.79142,11.304,-0.3185
-0.79641,11.297,-0.27306
-0.79675,11.308,-0.29186
-0.80496,11.319,-0.27054
-0.80713,11.311,-0.23595
-0.81113,11.319,-0.23309
-0.81499,11.313,-0.19517
-0.80913,11.327,-0.26771
-0.8008,11.331,-0.32337
-0.8074,11.336,-0.30177
-0.80478,11.344,-0.3358
-0.81238,11.344,-0.29787
-0.81357,11.335,-0.26497
-0.81881,11.34,-0.25343
-0.8178,11.351,-0.29395
-0.82297,11.358,-0.29236
-0.81656,11.361,-0.32972
-0.80984,11.357,-0.351
-0.81557,11.37,-0.36584
-0.82193,11.368,-0.32829
-0.82761,11.374,-0.32688
-0.82849,11.365,-0.29078
-0.83528,11.374,-0.29217
-0.83572,11.382,-0.322
-0.84493,11.385,-0.29785
-0.84304,11.373,-0.25756
-0.83607,11.365,-0.2563
-0.85196,11.371,-0.20839
-0.85315,11.384,-0.26239
-0.86135,11.386,-0.23731
-0.86447,11.396,-0.26747
-0.84992,11.393,-0.31059
-0.84565,11.396,-0.33857
-0.83641,11.391,-0.3531
-0.83817,11.403,-0.39394
-0.83011,11.399,-0.40803
-0.83104,11.414,-0.45878
-0.83933,11.417,-0.44415
-0.84657,11.407,-0.37975
-0.85307,11.417,-0.39906
-0.86353,11.414,-0.3523
-0.85538,11.401,-0.32382
-0.86768,11.403,-0.29147
-0.88063,11.406,-0.25808
-0.89263,11.406,-0.21552
-0.89714,11.415,-0.24896
-0.90355,11.427,-0.29038
-0.89215,11.424,-0.30783
-0.88902,11.418,-0.28721
-0.88097,11.42,-0.32525
-0.88634,11.428,-0.3435
-0.89769,11.431,-0.32624
-0.89197,11.435,-0.36188
-0.90355,11.438,-0.34451
-0.89782,11.442,-0.38015
-0.90944,11.444,-0.36285
-0.90384,11.449,-0.3982
-0.9209,11.449,-0.35788
-0.91184,11.456,-0.4167
-0.89632,11.458,-0.46047
-0.88934,11.447,-0.42719
-0.88224,11.457,-0.48961
-0.89015,11.468,-0.52254
-0.9049,11.466,-0.47921
-0.90193,11.471,-0.50997
-0.90088,11.479,-0.55199
-0.88993,11.477,-0.5656
-0.89073,11.486,-0.6081
-0.90162,11.488,-0.5949
-0.89969,11.493,-0.62403
-0.88725,11.496,-0.66505
-0.87826,11.489,-0.64977
-0.87869,11.5,-0.7041
-0.8923,11.505,-0.70027
-0.88472,11.507,-0.73093
-0.89754,11.513,-0.73609
-0.90627,11.509,-0.69658
-0.89806,11.498,-0.6524
-0.90889,11.499,-0.64004
-0.9125,11.489,-0.58201
-0.92075,11.497,-0.609
-0.92513,11.49,-0.56899
-0.92476,11.482,-0.52755
-0.91282,11.481,-0.53964
-0.91374,11.473,-0.49765
-0.92593,11.475,-0.4852
-0.92021,11.463,-0.43528
-0.92683,11.457,-0.38805
-0.93569,11.465,-0.41644
-0.94249,11.458,-0.36827
-0.94986,11.453,-0.33
-0.95905,11.46,-0.35882
-0.95974,11.448,-0.28199
-0.95164,11.465,-0.39745
-0.96174,11.466,-0.38974
-0.95712,11.471,-0.42486
-0.94469,11.47,-0.43536
-0.93822,11.476,-0.47288
-0.95031,11.476,-0.46275
-0.95084,11.483,-0.50098
-0.93765,11.483,-0.5143
-0.95103,11.491,-0.54316
-0.93782,11.491,-0.55621
-0.94645,11.497,-0.58403
-0.93346,11.497,-0.5966
-0.92964,11.504,-0.63695
-0.91793,11.507,-0.66627
-0.9291,11.512,-0.67922
-0.91733,11.514,-0.70904
-0.92895,11.519,-0.72205
-0.91018,11.52,-0.7504
-0.92145,11.525,-0.7635
-0.91449,11.53,-0.80525
-0.90158,11.524,-0.79038
-0.90047,11.534,-0.85358
-0.9132,11.54,-0.8689
-0.92657,11.539,-0.84832
-0.92813,11.546,-0.89024
-0.91197,11.549,-0.93397
-0.92405,11.552,-0.93963
-0.91608,11.555,-0.97269
-0.90221,11.55,-0.96462
-0.90273,11.544,-0.9171
-0.89805,11.545,-0.93247
-0.8912,11.546,-0.96097
-0.89271,11.551,-0.99585
-0.90346,11.555,-0.99912
-0.90485,11.56,-1.035
-0.92025,11.561,-1.0122
-0.91437,11.563,-1.0433
-0.90949,11.566,-1.0758
-0.89504,11.562,-1.0715
