Point ID,Points_0,Points_1,Points_2
53912,72732.9,92585,43756.9
53913,72939.1,92388.2,43970.4
53914,72947.5,92295.6,43642.6
53915,72983,92201.6,43368.9
53916,73142.2,92099.6,43885.5
53917,73139.2,92206,44240.4
53918,72948.7,92486.2,44304.1
53919,73126,92339.6,44548.6
53920,73300.8,92042.8,44466.4
53921,73325.6,91888,44102.2
53922,73474.3,91756.7,44455.6
53923,73499.1,91641.2,44201.5
53924,73649.7,91451.2,44406.9
53925,73777.9,91185.4,44224.5
53926,73808.2,91206.2,44527.3
53927,73961.2,90903.9,44410.5
53928,73907.7,90932.5,44043.8
53929,73866.5,90966.8,43749.2
53930,73944.2,91039.7,44803.6
53931,74054.3,90935.2,45085.5
53932,73888.3,91257.2,45069.1
53933,74039,91117.2,45380.2
53934,74146.9,90860.2,45342
53935,74159.5,90992.9,45596.8
53936,74298.4,90859.5,45863.3
53937,74439,90494.7,45894.9
53938,74451.3,90763.9,46176.2
53939,74586.1,90372.2,46190.4
53940,74643.8,90638,46498.4
53941,74813.4,90562.5,46753.7
53942,74985.4,90307.1,46912.5
53943,74947.2,90698.1,46992.5
53944,74746.3,90907.2,46788.6
53945,74965.5,91041.2,47110.4
53946,75145.3,90827.2,47261.4
53947,75128.3,90518.2,47168.7
53948,75350.6,90562.9,47428
53949,75348.2,90915,47482.2
53950,75525.4,90763.1,47630.5
53951,75627.7,90492.4,47689.4
53952,75485.5,90154.7,47490.1
53953,75751.2,90135.2,47746.7
53954,75624.8,89883.6,47583.4
53955,75672.8,89499.6,47558.3
53956,75849.8,89788.2,47780.6
53957,75947.6,89455.2,47816.6
53958,75870.9,89173.5,47703.7
53959,75606.8,89112.9,47407.2
53960,75804.6,88769.2,47566.5
53961,76064.5,88843.5,47834.4
53962,75999.7,88485.5,47736.1
53963,75780.6,88379.8,47483.7
53964,75966.1,88142.2,47670.7
53965,76170.4,88245.3,47876.3
53966,76246.7,88561.2,47958.4
53967,76417.7,88257.5,48077.9
53968,76532.8,88576.2,48171.3
53969,76360.3,88920.1,48076.1
53970,76132.6,89240.7,47938.7
53971,76418.9,89313.9,48152.5
53972,76182.2,89678.4,48027
53973,76521.4,89732.8,48251.2
53974,76294.3,90045,48146.3
53975,76038.5,90094.6,47974.7
53976,75942.2,90435,47943.9
53977,76241.2,90419.3,48154.6
53978,76065.5,90683.2,48063.8
53979,76302.7,90797.1,48232.7
53980,76564.8,90568.5,48358.7
53981,76544.1,90174.2,48306.5
53982,76840.2,90323.2,48469.6
53983,76876.1,89943.6,48455.2
53984,77140.6,90192.7,48582
53985,77201,89801.3,48583.8
53986,77416.2,90064.5,48666.4
53987,77407.3,90336.8,48673.4
53988,77131,90504.1,48597.1
53989,77449.2,90693.8,48710.3
53990,77095.1,90836.8,48612.9
53991,77325.5,91082.1,48734.2
53992,77056.6,91195.7,48657.2
53993,76839.2,91029,48537
53994,76836.9,90717.2,48503.5
53995,76558.7,90919.1,48392.1
53996,76627.4,91206.2,48455.9
53997,76321,91137.1,48282.6
53998,76382.6,91476.6,48363.8
53999,76087,91437.7,48155.6
54000,76221.9,91685.3,48292.7
54001,76016.9,91785.5,48150.2
54002,75820.6,91617.2,47959.3
54003,75816.2,91227.2,47924.4
54004,75510.7,91448.3,47679.7
54005,75583.6,91805.1,47764.1
54006,75319.7,91747.5,47532.7
54007,75402.8,92043.6,47609.7
54008,75182.8,91999.8,47436.7
54009,75068.2,91741,47324.5
54010,75267,91453.9,47466.9
54011,74989.5,91377.9,47197.8
54012,74764.5,91723.2,47026.9
54013,74749.8,91306.6,46920.7
54014,74542.2,91528.6,46709.3
54015,74580.7,91227.6,46668.2
54016,74501.5,91010.4,46441.2
54017,74369.9,91378.6,46399.4
54018,74331.6,91090.2,46158.1
54019,74201.5,91398.9,46100.8
54020,74208.1,91632.8,46251.1
54021,74324.4,91801.9,46505.2
54022,74540,91848.6,46791.4
54023,74411.1,92122.5,46705.6
54024,74164.9,92164.1,46415.8
54025,74279.9,92399.5,46631.6
54026,74505.2,92401.2,46875.9
54027,74637.8,92119.1,46959.2
54028,74737.8,92373.8,47105.9
54029,74937.8,92124.6,47249.8
54030,74971.1,92547.2,47316.8
54031,75226.1,92275.1,47480
54032,75267.6,92569.8,47530
54033,75452,92393.9,47673.9
54034,75622.5,92127.7,47814.9
54035,75661.5,92458,47905.2
54036,75799.9,92242.2,48021.5
54037,75805.6,91952.3,47985.9
54038,76025.1,92125.7,48235.1
54039,76196.7,91902.4,48324.4
54040,76246.4,92120.5,48459.1
54041,76082.7,92427.9,48452.1
54042,75884,92452.3,48190
54043,75907.4,92696.2,48382.3
54044,76010,92740,48664.6
54045,76167.5,92535.4,48699.4
54046,76321.7,92359.2,48753.4
54047,76217.3,92608.9,48966.5
54048,76427.7,92395.2,49041.8
54049,76337.3,92508.2,49292.6
54050,76567.1,92333.1,49306.7
54051,76451.9,92370.3,49611.6
54052,76759.9,92208,49579.3
54053,76787.3,92155.2,49257.5
54054,77019.1,92038.8,49373
54055,76898.8,91982,49068.4
54056,77168.9,91863.6,49155.2
54057,77030.8,91771.1,48925.9
54058,77310.1,91587.9,48969.6
54059,77410,91751.5,49206
54060,77636.1,91557.7,49113.2
54061,77509.1,91338.3,48894.5
54062,77852.7,91296.2,48991.1
54063,77643.6,91004.5,48814.5
54064,77263.3,91327,48785.9
54065,77990.7,90941,48882.4
54066,77771,90687,48784.4
54067,77637.1,90468.2,48737.9
54068,77899.8,90358,48782.9
54069,77649.2,90184.9,48732.2
54070,77873,90009.3,48776.1
54071,77617.5,89810.6,48721
54072,77886.8,89705.3,48784.8
54073,77770.3,89427.7,48757.6
54074,77437.8,89532.6,48658.9
54075,77159.9,89406.2,48549.8
54076,76885.7,89603.4,48435.1
54077,76883.7,89259.7,48412.3
54078,76676.1,89416.4,48313.2
54079,76638.2,89108.6,48268.6
54080,76867.1,88932.7,48385.9
54081,76643,88832.4,48254.3
54082,76811.6,88608.9,48341.7
54083,76713.3,88287.8,48276.5
54084,76958.9,88371.1,48418.3
54085,76924.9,88037.2,48402.3
54086,76599.2,87980.3,48200.8
54087,76762.9,87698.3,48316.3
54088,77003.3,87651.3,48460.6
54089,77224.6,87880.9,48562.9
54090,77293.3,87615,48607.8
54091,77162.6,87320.7,48565.4
54092,76814.4,87355.8,48370.1
54093,76966.5,87067.9,48482.8
54094,76720.6,86943,48338.4
54095,76975,86725.7,48520.6
54096,76668.4,86573.4,48345.2
54097,76452.5,86778.4,48164.5
54098,76495,87183,48163.2
54099,76246.1,87004.7,47963.1
54100,76219.8,86659.9,47965.9
54101,76418.5,86459.8,48172.3
54102,76214.2,86348,47990.9
54103,76014.9,86451.6,47757
54104,76008,86819.3,47723.1
54105,75837.3,86613.9,47499.2
54106,75844.5,86982.8,47498.6
54107,76007,87169,47705.6
54108,76231.9,87393.8,47930.3
54109,76003.3,87531.7,47694.7
54110,76238.9,87857.9,47922.2
54111,76523,87580.5,48161.6
54112,75948.9,87847.8,47636.3
54113,75753.1,88013.7,47401.7
54114,75768.8,87646.6,47397.8
54115,75593.9,88212.5,47197.8
54116,75551.2,88679.2,47231.6
54117,75450.1,88405.7,46991.7
54118,75341.7,88723.6,46888.6
54119,75811.3,87305.2,47449.2
54120,75708.8,87111,47283.3
54121,75701.4,86811.5,47264.8
54122,75840.1,86249.4,47525.9
54123,76072.9,86073,47862.5
54124,75841,85856.8,47554.2
54125,76012.5,85646.1,47832.4
54126,76240.4,85787.4,48077.8
54127,76179.5,85479,48049.2
54128,75991.7,85246.1,47843.2
54129,75815.8,85512.8,47532.9
54130,75781.3,85096.5,47489.6
54131,75897.6,84852.1,47725.3
54132,76059.5,84915.3,47961.6
54133,76014.2,84600.7,47922.7
54134,75826.3,84525.9,47603.2
54135,75994.5,84251.9,47908.9
54136,76185,84398.6,48151.6
54137,76160.1,84118.5,48135.4
54138,76024.9,83840.6,47962
54139,76267.4,83890.9,48262.4
54140,76191.9,83552.6,48183.6
54141,76407.1,84207.7,48384
54142,76667.6,84112.9,48586.3
54143,76673,84534.2,48565.6
54144,76380.2,84569,48337.5
54145,76213.6,84748.9,48160
54146,76461.6,84874.4,48383.2
54147,76250.9,85115.5,48166.5
54148,76573.4,85200.4,48436.1
54149,76715.6,84949.3,48559.8
54150,76961.8,84849.5,48706.1
54151,77007.2,84560.3,48749.9
54152,77280.8,84738,48854.3
54153,77249.8,85065.3,48817.9
54154,77525.5,85342.5,48891.5
54155,77835.6,85212.9,48977.5
54156,77761.5,85583.6,48935.8
54157,78080,85428.5,49007.7
54158,78092.3,85801.8,48988.6
54159,77728.8,86008.2,48897.5
54160,78118.5,86194.1,48970.1
54161,78394,85935.8,49019.4
54162,78497.8,86251.5,49014.9
54163,78312.1,86468.3,48985.4
54164,78549.5,86529.4,49008
54165,78710.4,86748.1,49010.3
54166,78393.1,86821.9,48978.8
54167,78618.9,86981.5,48995.8
54168,78867,86973.3,49009.7
54169,78732.9,87229.9,48995.6
54170,79042.5,87276.3,49004.6
54171,78821.8,87516.3,48991.6
54172,79111.3,87630.2,48997.1
54173,79332.5,87487.8,48995.3
54174,79380.2,87755.4,48989.9
54175,79118.7,87973.8,48988.9
54176,79422.3,88030.9,48983.8
54177,79329.7,88279.7,48980.4
54178,79530,88560,48968.1
54179,79182.1,88589.8,48970.1
54180,79368.1,88919.6,48959.2
54181,79616.7,89132.3,48948.5
54182,79880.2,89236.1,48937.2
54183,79609.7,89427.6,48936
54184,79975.5,89492.2,48925.9
54185,79829.2,89777.4,48916.5
54186,80204.5,89736.5,48908.6
54187,79994.9,90091.6,48928
54188,80328.9,90085.9,48926.4
54189,80140.1,90369,48990.7
54190,80496.3,90382.6,49006.4
54191,80301,90604.5,49094.5
54192,80614.9,90716,49193.1
54193,80277,90848.3,49257.2
54194,80547.2,90956,49458.8
54195,80882.4,90882.8,49443.3
54196,81044.6,90680.8,49216.2
54197,80879.5,90411.3,49033.3
54198,81237.9,90443.4,49071.7
54199,81408.3,90662.2,49261.5
54200,81245.4,90847.8,49508
54201,81644.3,90775.3,49574.9
54202,81370.9,90894.9,49746.3
54203,81610.5,90827.4,49967.2
54204,81911.1,90742.8,49826
54205,81970.9,90665.5,49486
54206,81729.1,90595.4,49265.8
54207,82025.4,90477.8,49203
54208,81519,90450.1,49097.9
54209,82285.3,90564.7,49451.4
54210,82394,90378.8,49189.6
54211,82791.1,90224.5,49149.3
54212,82663.3,90451.6,49480
54213,82979.1,90319.2,49418
54214,83193.4,90149.2,49235.5
54215,83002.5,89951.4,48952.2
54216,83376.6,89879.3,48986.9
54217,83510.3,89621.5,48813.4
54218,83743.3,89788.6,49050.1
54219,83540.1,90006.8,49217.1
54220,83813.3,89945.8,49396.7
54221,83546.3,90118,49519.8
54222,83794.8,90019.1,49718.5
54223,84119.2,89839.2,49648.8
54224,84118.4,89735.6,49261.2
54225,84336,89654.8,49446.1
54226,84312.6,89555.1,49162.6
54227,84045.1,89570.8,48986.8
54228,83766.8,89527.2,48816.3
54229,83976.7,89307.5,48742.7
54230,83612,89327.1,48668.6
54231,84233.4,89376.1,48905.1
54232,84342.5,89077.8,48748
54233,84536,89311.2,49056.2
54234,84516,89503.8,49316.3
54235,84723.6,89358.2,49366.2
54236,84805.6,89186.2,49152.7
54237,84681.2,89047.1,48891.2
54238,84991.7,88971.2,49067.3
54239,84998.2,89158.4,49421
54240,85271.5,88890.6,49295.6
54241,85226.4,88672.2,48934.5
54242,85494.4,88665.8,49203.5
54243,85610.1,88415.3,48967.9
54244,85030.9,88538.3,48707
54245,84903,88774.7,48807
54246,84749.4,88536.3,48598.7
54247,84556.4,88821.8,48678.2
54248,85740,88541.7,49322.4
54249,85505.3,88767,49476
54250,85759,88603.1,49649.7
54251,85489.3,88800.7,49838.8
54252,85251.8,88990.6,49638.4
54253,85132.8,89011.8,50093
54254,85024.4,89177.9,49778.4
54255,84845.7,89284.1,49987.7
54256,84811.5,89174.9,50278.7
54257,84651.3,89366.2,50154.1
54258,84534.7,89285.5,50411.1
54259,84689.7,89060,50537.4
54260,84362,89147.8,50688.7
54261,84558.6,88865.6,50817.4
54262,84901.1,88798.6,50655.6
54263,84710.5,88570.6,50975.7
54264,85128.5,88525,50773.9
54265,84977.6,88293.6,51058.9
54266,85239.7,88265.3,50945.1
54267,85209,88019.8,51157.6
54268,85524.1,88092,50939.7
54269,85477.8,87771.7,51226.6
54270,85134.5,87765.1,51363.2
54271,85354.9,87516.6,51452.2
54272,85042.5,87507.2,51556.5
54273,85266.2,87294.5,51622.9
54274,85572.8,87312.2,51519.6
54275,85473.3,87074.7,51696.8
54276,85817.3,87049.5,51615.3
54277,85669.6,86872.8,51762.7
54278,85383.4,86821.3,51860
54279,85699.7,86546.4,51931
54280,85989.6,86765,51738.2
54281,86103.6,86406.8,51905.9
54282,85831.9,86282.6,52032.2
54283,86068,86094.6,52073.1
54284,86389.3,86149.7,51973.1
54285,86288.2,85857.1,52140.3
54286,86637,85918.3,52040.4
54287,86611.4,85619.7,52195.1
54288,86206.4,85494.5,52315.5
54289,86590.7,85319,52330.7
54290,86839.3,85460.8,52226.7
54291,86886.8,85210.5,52332
54292,86668.3,85041.3,52430.2
54293,86956.9,84887.3,52456.9
54294,87240.5,85126,52320
54295,87258.4,84811.9,52456.3
54296,87128.9,84616.8,52546.7
54297,87453.9,84621.6,52520.1
54298,87315.7,84370.7,52633.8
54299,86971.1,84348.9,52656.9
54300,87113.8,84097.1,52739
54301,87475.3,84085.8,52743.8
54302,87647.9,84374.5,52621.9
54303,87759.4,84104.2,52743.1
54304,87974.3,84315.8,52647.3
54305,87862.3,84623.2,52493.8
54306,87543.3,84878.9,52397.1
54307,87891.5,84970,52314.2
54308,87632.9,85182,52234.4
54309,87431.4,85404.2,52145.8
54310,87089.2,85427.2,52196.6
54311,87268.7,85628.6,52057.7
54312,86943.5,85689,52094.2
54313,87270.2,85923.1,51886.6
54314,86928.8,85955.2,51950.9
54315,86720,86188.2,51871.1
54316,87056.5,86180.5,51783.8
54317,86841.9,86426.8,51693.9
54318,86492.2,86426.5,51794.2
54319,86612,86651.4,51620.8
54320,86335,86626.7,51719.3
54321,86323.8,86859.1,51576.1
54322,86113.2,87073.5,51500.8
54323,85902.6,87293.3,51417.4
54324,86159.7,87287.8,51320.1
54325,86042,87521.8,51182.4
54326,85700.7,87556.1,51299.3
54327,85830.1,87807.6,51030.7
54328,86223.6,87749.8,50856.9
54329,85917.4,88041.2,50735.1
54330,85675.8,88297.8,50620.3
54331,85417.1,88336.3,50771.3
54332,85424,88534.2,50547.3
54333,85177.8,88752,50485.5
54334,85469.8,88715.4,50198.5
54335,85706.3,88474.6,50333.3
54336,85720,88601.1,50002
54337,85919.7,88420.7,50109.7
54338,85973.8,88443.8,49835.1
54339,85984.2,88419.4,49510.8
54340,86210.9,88287.1,49680.3
54341,86214.8,88253.5,50000.4
54342,86505.8,88096,49781.8
54343,86390.9,88139.4,49445
54344,86653,87983.3,49465.1
54345,86516.8,87993.5,49235.3
54346,86734.3,87836.2,49177.6
54347,86435.9,87842.6,48918.7
54348,86272.6,88115.4,49183.3
54349,86111.6,88040,48925
54350,85959,88309.8,49169.1
54351,86182.4,88256.2,49379.6
54352,85831.6,88190,48884.2
54353,85889.2,87953.4,48709.7
54354,86151.7,87822.8,48737.1
54355,85981.7,87697.8,48571.9
54356,86273.5,87616.5,48619.2
54357,86079.7,87485.3,48473
54358,85796.4,87491,48413.6
54359,86012.9,87220.5,48336.2
54360,85691,87187.9,48279.9
54361,85325.2,87153,48233.5
54362,85514.7,86876.4,48167.2
54363,85172.7,86817,48140.5
54364,84821.6,86756.8,48127.6
54365,85053.3,86584.4,48088.1
54366,84824.2,86381.8,48055.3
54367,84583.4,86584.4,48101.2
54368,84296,86534.6,48107.5
54369,84480.2,86348.4,48066.2
54370,84190.8,86145.7,48056.1
54371,83973.9,86512.8,48126.4
54372,83741.7,86215.8,48107
54373,83881.9,85931.8,48058.8
54374,84115.9,85753.8,48015.8
54375,84407.2,85882,48004.9
54376,84588.9,86078.1,48018.4
54377,84678.4,85768,47972.9
54378,84903.5,86059.4,47999.6
54379,85178.7,86313.5,48033.4
54380,85258.9,85968.8,47973.9
54381,85560.4,86256.1,48019.4
54382,85384.6,86574.7,48084.6
54383,85718.7,86569.6,48091.9
54384,85886.2,86871.3,48193.6
54385,86106,86568.5,48115.4
54386,86241.3,86929.3,48251.7
54387,86382.6,87284.1,48432.2
54388,86606.2,86982.3,48325
54389,86752.5,87252.8,48508.8
54390,86592.9,87537.2,48685.9
54391,86927.1,87415.5,48728.5
54392,87091.4,87187.6,48584.7
54393,86909,87042.3,48420.4
54394,87221.7,86874.5,48417.1
54395,86843.1,86783.9,48283
54396,86508.4,86695.3,48197.4
54397,86733.7,86465.9,48148.3
54398,86439.2,86349.2,48078.5
54399,86679.3,86131.8,48046.7
54400,86379,86093.7,48013.6
54401,86128.3,86235.1,48029.8
54402,85877.9,86336.4,48041.7
54403,85887.8,86050.3,47984.5
54404,85615.1,85878.5,47954.4
54405,85888.3,85778.8,47941.1
54406,85696.6,85480.9,47907.7
54407,85366.3,85629.5,47928.3
54408,85036.9,85730.5,47950.3
54409,85121.9,85418.2,47916.5
54410,84775.9,85489.1,47938.9
54411,84385.7,85542.9,47971.1
54412,84587.3,85188.7,47928.7
54413,84222.4,85176.5,47958.9
54414,84089.2,85439.8,47990.4
54415,83788.5,85583.5,48036.3
54416,83881.6,85201.9,47998.4
54417,83530.4,85268,48051.3
54418,83380.1,85650,48097
54419,83631.1,85849.8,48079.5
54420,83385.6,86040.3,48129.4
54421,83660.1,86535.2,48157.1
54422,83082.8,85864.4,48158.2
54423,83042.9,85568.3,48145.8
54424,83198.9,85341.6,48107.7
54425,82834.7,85344.2,48174
54426,82786.9,85714.9,48199.2
54427,82534.3,85508.8,48239.6
54428,82217,85677,48313.4
54429,82261.4,85324,48295.6
54430,81944.7,85489.7,48373.9
54431,81999.4,85154.9,48358.7
54432,82275.1,85026,48290.8
54433,81986.2,84818.2,48366.3
54434,82291.1,84679.4,48289.9
54435,82085.7,84520.8,48347.3
54436,81832.1,84470.6,48419.8
54437,82055.9,84238.3,48365.2
54438,82330.5,84380.5,48285.9
54439,82308,84038.2,48302.6
54440,82301.7,83739.6,48317.1
54441,82129.8,83484.7,48381.4
54442,82546.1,83482,48260.5
54443,82586.8,83839.4,48234.2
54444,82818.5,83686,48179.3
54445,82837.7,83947.6,48167.4
54446,82663.7,84187.8,48204.7
54447,83017.4,84159.2,48121.6
54448,82868.3,84417.4,48153.4
54449,83144.6,84486.8,48094.4
54450,83380.2,84147,48048.3
54451,83108.7,83807.4,48106.4
54452,83501.8,83800.1,48029.2
54453,83330.8,83547.6,48066
54454,83008.3,83361.2,48144.4
54455,83388.3,83217.2,48065.5
54456,83121.1,82952.2,48137.9
54457,83509.8,82846.8,48059.9
54458,83765.1,83195.3,47998.4
54459,83848.7,82831.3,48001.2
54460,84105.5,83021.2,47956.8
54461,84091,83337.7,47947.9
54462,84330.2,83209.8,47925.3
54463,84391.9,83525.7,47912.1
54464,84098.4,83568.8,47941.7
54465,84171.9,83839.8,47930.6
54466,84475,83910,47901.6
54467,84276.1,84162.1,47920.7
54468,84586.8,84223.1,47895.7
54469,84762.8,84006.9,47883.1
54470,84941.5,84326.5,47877.8
54471,84642.7,84574.8,47898.7
54472,84921.8,84640.6,47885.3
54473,85206.1,84586.9,47874
54474,85083,84863.1,47885.9
54475,85399.1,84858.3,47877
54476,85257.2,85126.9,47892
54477,85564.8,85163.5,47887
54478,85405.1,85368.2,47903.3
54479,85901.2,85170.2,47886.5
54480,86126.3,85533.5,47917.2
54481,86291.4,85164.2,47896.9
54482,86490.7,85417,47923.3
54483,86497.5,85761.4,47962.7
54484,86849.7,85518.3,47960.9
54485,86905.4,85904.8,48022.3
54486,86996.2,86215.5,48107.6
54487,87261.7,86005.6,48091.5
54488,87244.4,86293.3,48174.1
54489,87537.9,86244.6,48218
54490,87613.8,85899.5,48131
54491,87400.4,85629.1,48041.8
54492,87737.3,85492.5,48075.2
54493,88026.7,85840.1,48198.5
54494,88119.9,85450.3,48135.9
54495,87996.1,85110.1,48080.6
54496,88385.6,85237,48158.8
54497,88265.7,84966.9,48116.4
54498,88490.9,84985,48155.7
54499,88755,85091.9,48217.2
54500,88674.8,85462.7,48258.9
54501,88985,85366.7,48326.3
54502,88897.1,85647.5,48377.3
54503,88674.8,85806.1,48357.8
54504,88399.4,85613.9,48224.8
54505,88366.2,85968.5,48319.4
54506,88628.4,86063.5,48459.1
54507,88393,86288.7,48489.2
54508,88720.6,86246.3,48639.8
54509,88954,85933.5,48540.7
54510,89062.8,86152.3,48790.8
54511,89359.6,85914.1,48780.9
54512,89241.9,86209.8,49040.9
54513,89584,86032.5,49106.2
54514,89744.8,85734.2,48857.4
54515,89487.3,85610.4,48616.9
54516,89179.4,85661.9,48502.9
54517,89378.6,85329.6,48439.4
54518,89135.8,85065.6,48305.2
54519,89399.2,84988,48360.2
54520,89235.9,84715.4,48288.7
54521,88936,84840.6,48234.1
54522,88662.8,84778.7,48177.9
54523,88907.8,84521.9,48222.4
54524,88563.6,84440.7,48169.1
54525,88399.1,84702.8,48132.8
54526,88236.8,84443.8,48119.4
54527,88057,84738.5,48081.2
54528,87874.7,84438.5,48066.7
54529,87738.8,84789.3,48035.4
54530,87598.7,85114.3,48022.2
54531,87380.1,84833,47987.2
54532,87288.5,85161,47982.8
54533,87447.2,85368.5,48018.5
54534,87176,85444.3,47989.3
54535,87116.3,85706.5,48014.2
54536,87016.5,85218,47954.4
54537,86687.2,85090.6,47918.2
54538,87056.5,84928,47949.3
54539,86776.1,84661.2,47922
54540,86412.3,84787.9,47893.8
54541,86082.6,84831.4,47879.7
54542,86203.4,84538.7,47882.3
54543,85865.1,84552.8,47871.2
54544,85709.1,84856.6,47873.8
54545,85525,84547,47868.1
54546,85699.9,84275.1,47867.8
54547,85321.1,84269.9,47867.5
54548,85523.3,83965.4,47867.6
54549,85850.1,83965.8,47873.7
54550,86016.3,84256.7,47876
54551,86184.2,83984,47889.8
54552,86328.5,84270.4,47892.9
54553,86474.1,84536.7,47898.7
54554,86644.2,84327.7,47917.6
54555,86929.2,84371.2,47945.5
54556,87145,84584.2,47962.6
54557,87230.9,84252.5,47988.5
54558,86911.5,84017.5,47961
54559,87248.3,83844,48020.3
54560,86956.3,83614.1,47994.8
54561,86635.7,83720.3,47944.2
54562,86488.2,84024.3,47913.5
54563,86311.3,83762.1,47907.2
54564,86016.7,83675.1,47887.8
54565,86336.5,83486.9,47921.7
54566,86008.3,83246.7,47902.8
54567,85675.7,83483.6,47877.8
54568,85695.9,83766.2,47872.6
54569,85457.8,83684.7,47870.1
54570,85095.2,83848.5,47871.4
54571,85301.6,83405.8,47874.9
54572,84858.4,83503,47882.5
54573,84721.6,83783,47885.8
54574,84608.8,83177.6,47903.4
54575,84991.3,83132.3,47886.3
54576,84774.8,82818.8,47905.2
54577,84433.7,82906.4,47926
54578,84483,82544.5,47937.8
54579,84141.4,82685.3,47967.4
54580,84165.5,82294.7,47986.9
54581,83770.7,82484.1,48033.7
54582,83847.4,82088.9,48048.8
54583,83448.5,82097.3,48126.1
54584,83280.2,82525.7,48129.2
54585,83068.5,82214.6,48207.4
54586,82816.2,82601.6,48241.9
54587,82692.9,83023.6,48246.4
54588,82460.2,82756.6,48332.3
54589,82312,83142.6,48348.5
54590,82128.4,82851.1,48426.3
54591,81912.1,83182.6,48468
54592,81809.9,82743.8,48534.2
54593,81553.9,83007.2,48592.4
54594,81437.6,82630,48656.7
54595,81253.5,82938.2,48688.4
54596,80938.1,83122.7,48765.6
54597,81020.8,82732.8,48768.4
54598,80710.3,82873.5,48839.7
54599,81441.2,82169.6,48692.3
54600,81796,82311.4,48575.3
54601,81734.9,81909,48630
54602,82026.4,81970.4,48537.5
54603,82178.6,82217.2,48466.8
54604,82337.3,81992.7,48440.9
54605,82454.6,82338.6,48370.7
54606,82613.9,82044.5,48352.3
54607,82762.4,82212.6,48291.9
54608,82861.3,81969.8,48288.3
54609,83138.2,81961.9,48214.2
54610,82956.8,81691.8,48293.1
54611,82571,81693.4,48403.3
54612,82851.2,81389.5,48359.5
54613,83181.1,81433.7,48264.3
54614,83305,81714.8,48198.8
54615,83478.6,81491.2,48183.5
54616,83704.2,81746.3,48106.6
54617,83711.9,81363.7,48147.7
54618,83979.7,81510.1,48080.6
54619,84038.8,81200.4,48106.9
54620,83776.5,81016.5,48181.5
54621,83429,81167.7,48236.5
54622,83495.3,80829.2,48271.1
54623,83185.4,80907.4,48334.1
54624,83093.7,81173.9,48321
54625,82889.7,81017.3,48397.7
54626,82495.5,81222.6,48482.5
54627,82576.9,80773,48515.9
54628,82960.2,80697.2,48423.9
54629,82764,80474.5,48507.5
54630,83089.3,80335.3,48445.4
54631,83231.1,80625.6,48365.9
54632,83493.4,80442.9,48332.1
54633,83383.8,80075.9,48415.8
54634,83015.3,79945.7,48521.7
54635,82709.2,80194.2,48560
54636,82676.9,79871.4,48611.4
54637,82416.5,80102.9,48641.8
54638,82482.4,80430.3,48585.3
54639,82222.4,80335.6,48661
54640,82218.9,80610.4,48630.9
54641,82251.7,80954.4,48582.8
54642,82021,80757.6,48665.1
54643,81958,81035,48653.6
54644,82175.3,81219,48574.2
54645,82228.6,81498.1,48527.6
54646,82233.2,81773.2,48495.7
54647,81971.3,81691.2,48582.5
54648,81885.4,81364.6,48640.5
54649,81697.8,81619.1,48667.4
54650,81427.3,81750.9,48730.1
54651,81472.3,81380,48748.5
54652,81162.6,81548.1,48811.4
54653,80812,81619.5,48886.2
54654,80923.2,81343.9,48876.2
54655,80598.4,81318.8,48934.5
54656,80859,81054.4,48898.8
54657,81175.8,81178.2,48831
54658,81151.4,80877.1,48852.2
54659,81430.8,81018.1,48785.1
54660,81676.4,81120.1,48717.9
54661,81721,80784,48736.2
54662,81373.7,80710.3,48817.7
54663,81499.5,80400,48812.2
54664,81133.6,80526.5,48871.2
54665,81188.5,80174.1,48878.5
54666,80859,80354.9,48916.8
54667,80854.9,80684.1,48909.8
54668,80536.9,80479.2,48953.9
54669,80491.1,80902.8,48956.7
54670,80213.8,80618.4,48986.8
54671,80150.8,80885.6,48995
54672,80253.6,81170.4,48984.4
54673,80281.2,81461.6,48978.1
54674,80000.7,81422.4,49012
54675,79802,81661.8,49031.8
54676,79701.6,81366.2,49040.2
54677,79470,81683.6,49061.1
54678,79350.8,82127.8,49070.3
54679,79093.2,81877.5,49086
54680,79041.5,82158.6,49089.4
54681,78813.5,82038.5,49096.7
54682,78808.7,81701.1,49093.4
54683,78511.9,81568.5,49090.2
54684,78774.2,81348.7,49087.3
54685,78478.1,81205,49081.3
54686,78180.8,81378.9,49069.9
54687,78166.7,81087.3,49061.2
54688,77982.3,80808.1,49035.3
54689,77544,80842,48963.4
54690,77765.2,80490.7,48998.5
54691,77464.1,80526.8,48940.2
54692,77216,80644.4,48867.2
54693,77130.9,81087.6,48838.7
54694,76874.5,80757.9,48713.4
54695,76727.8,81074.1,48624.1
54696,76605.8,81350.9,48542.1
54697,76414.9,81088.6,48376.2
54698,76596.3,80743.5,48532.9
54699,76340.8,80659.7,48302.2
54700,76164.6,80908.1,48082.8
54701,76156.7,81293.3,48077.1
54702,76393.7,81425.4,48360.3
54703,76292.4,80365.2,48264
54704,76512,80378.7,48475.8
54705,76354.2,80120.1,48348.9
54706,76232.3,79916.9,48241.9
54707,76424.8,79805,48452.2
54708,76548.2,80065.1,48522.4
54709,76729.4,79844.2,48657.8
54710,76574,79550.8,48586.4
54711,76866.6,79459.6,48746.4
54712,77124.6,79747.2,48840.2
54713,77033.2,80089.6,48801.8
54714,76751.8,80253.4,48651.8
